ticker,price_at_cutoff,daily_return,vol_pace,zvol,persist_n,persist_m,micro_spread_pct,afternoon_power,buy_1_pct,score,last,flags,vwap,vwap_delta_pct
CCSI.JK,362.0,0.02259887005649719,6.479542345479418,14.893417262519407,3,6,0.2209944751381215,0.4716517600092127,0.2993017096075126,53.667236098545345,362.0,+zvol+0.30|+vwap+0.03|+persist+0.05,352.49364707688767,2.696886313255664
DOID.JK,362.0,0.016853932584269593,1.4574605474533027,1.5037208752252644,4,6,0.5506648048084513,0.7645702759167207,0.0,23.92561065319013,362.0,+zvol+0.30|+vwap+0.01|+persist+0.07,358.9167062891722,0.8590555014019285
JAWA.JK,159.0,0.02580645161290329,1.73154165073951,2.600594722794598,5,6,0.37895072048403794,0.5145700312457546,0.8278639815120502,18.16931395574702,159.0,+zvol+0.30|+vwap+0.02|+persist+0.08,156.1603722320337,1.8184048407280828
