Date,Open,High,Low,Close,Adj Close,Volume
2025-05-09,1720.0,1730.0,1710.0,1720.0,1581.7686767578125,250300
2025-05-14,1720.0,1780.0,1715.0,1760.0,1618.5540771484375,295000
2025-05-15,1760.0,1870.0,1750.0,1860.0,1710.517333984375,390700
2025-05-16,1870.0,1985.0,1870.0,1920.0,1765.6953125,467600
2025-05-19,1940.0,1955.0,1815.0,1925.0,1770.29345703125,374200
2025-05-20,1925.0,1955.0,1920.0,1935.0,1779.48974609375,282100
2025-05-21,1940.0,2070.0,1920.0,2020.0,1857.6585693359375,325900
2025-05-22,1995.0,2000.0,1950.0,1955.0,1797.8824462890625,231200
2025-05-23,1965.0,1965.0,1870.0,1910.0,1756.4990234375,210400
2025-05-26,1910.0,2010.0,1880.0,1995.0,1834.667724609375,315600
2025-05-27,2000.0,2030.0,1950.0,2020.0,1857.6585693359375,331700
2025-05-28,2000.0,2000.0,1920.0,1920.0,1765.6953125,231400
2025-06-02,1920.0,1945.0,1885.0,1900.0,1747.3026123046875,164500
2025-06-03,1900.0,1905.0,1840.0,1845.0,1696.7227783203125,224800
2025-06-04,1845.0,1975.0,1845.0,1950.0,1793.2843017578125,335100
2025-06-05,1950.0,1965.0,1900.0,1950.0,1793.2843017578125,85800
2025-06-10,1950.0,1960.0,1920.0,1925.0,1770.29345703125,75100
2025-06-11,1920.0,1925.0,1880.0,1895.0,1742.7044677734375,67700
2025-06-12,1900.0,1935.0,1885.0,1890.0,1738.1063232421875,45100
2025-06-13,1890.0,1920.0,1890.0,1890.0,1738.1063232421875,77900
2025-06-16,1890.0,1920.0,1880.0,1890.0,1738.1063232421875,148100
2025-06-17,1890.0,1910.0,1885.0,1905.0,1751.9007568359375,31500
2025-06-18,1895.0,1900.0,1885.0,1890.0,1738.1063232421875,63400
2025-06-19,1895.0,1895.0,1820.0,1830.0,1682.9283447265625,173000
2025-06-20,1800.0,1840.0,1800.0,1830.0,1682.9283447265625,53900
2025-06-23,1800.0,1970.0,1605.0,1970.0,1811.677001953125,340200
2025-06-24,1970.0,2050.0,1905.0,2040.0,1876.05126953125,548800
2025-06-25,2150.0,2150.0,1965.0,2150.0,1977.2109375,657100
2025-06-26,2150.0,2250.0,2050.0,2210.0,2032.388916015625,467700
2025-06-30,2200.0,2310.0,2110.0,2280.0,2096.76318359375,737700
2025-07-01,2250.0,2280.0,2140.0,2190.0,2013.9962158203125,501900
2025-07-02,2190.0,2210.0,2170.0,2180.0,2004.7999267578125,573800
2025-07-03,2180.0,2350.0,2120.0,2310.0,2124.35205078125,831200
2025-07-04,2320.0,2420.0,2320.0,2330.0,2142.744873046875,1293400
2025-07-07,2180.0,2180.0,2000.0,2030.0,2030.0,409300
2025-07-08,2030.0,2040.0,1945.0,1955.0,1955.0,222200
2025-07-09,1960.0,1970.0,1850.0,1940.0,1940.0,399100
2025-07-10,1940.0,1985.0,1905.0,1950.0,1950.0,99400
2025-07-11,1950.0,1970.0,1900.0,1920.0,1920.0,165800
2025-07-14,1920.0,1925.0,1855.0,1865.0,1865.0,262700
2025-07-15,1875.0,1885.0,1830.0,1845.0,1845.0,102600
2025-07-16,1860.0,1880.0,1830.0,1845.0,1845.0,110900
2025-07-17,1845.0,1850.0,1800.0,1835.0,1835.0,103800
2025-07-18,1835.0,1835.0,1805.0,1820.0,1820.0,100800
2025-07-21,1820.0,1825.0,1790.0,1810.0,1810.0,100900
2025-07-22,1810.0,1830.0,1785.0,1790.0,1790.0,109500
2025-07-23,1785.0,1785.0,1700.0,1735.0,1735.0,123100
2025-07-24,1735.0,1790.0,1735.0,1750.0,1750.0,75900
2025-07-25,1750.0,1780.0,1715.0,1740.0,1740.0,31800
2025-07-28,1740.0,1755.0,1720.0,1735.0,1735.0,67600
2025-07-29,1735.0,1740.0,1730.0,1740.0,1740.0,74900
2025-07-30,1740.0,1740.0,1715.0,1735.0,1735.0,83400
2025-07-31,1735.0,1735.0,1715.0,1725.0,1725.0,74900
2025-08-01,1725.0,1730.0,1705.0,1720.0,1720.0,57500
2025-08-04,1720.0,1735.0,1720.0,1730.0,1730.0,46100
2025-08-05,1730.0,1735.0,1710.0,1720.0,1720.0,200200
2025-08-06,1720.0,1720.0,1705.0,1705.0,1705.0,41800
2025-08-07,1705.0,1710.0,1695.0,1700.0,1700.0,82800
2025-08-08,1695.0,1700.0,1685.0,1700.0,1700.0,77200
2025-08-11,1700.0,1720.0,1550.0,1630.0,1630.0,377900
