Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-02 07:00:00+07:00,230.0,233.0,229.0,230.0,227.6319122314453,11188000
2022-08-03 07:00:00+07:00,230.0,235.0,228.0,229.0,226.6422119140625,15257000
2022-08-04 07:00:00+07:00,229.0,231.0,228.0,228.0,225.6525115966797,13225400
2022-08-05 07:00:00+07:00,228.0,233.0,227.0,232.0,229.611328125,11428200
2022-08-08 07:00:00+07:00,232.0,233.0,230.0,232.0,229.611328125,7746600
2022-08-09 07:00:00+07:00,232.0,233.0,227.0,233.0,230.6010284423828,13479400
2022-08-10 07:00:00+07:00,233.0,233.0,229.0,232.0,229.611328125,11964600
2022-08-11 07:00:00+07:00,232.0,232.0,226.0,231.0,228.6216278076172,14494800
2022-08-12 07:00:00+07:00,230.0,231.0,228.0,231.0,228.6216278076172,11097000
2022-08-15 07:00:00+07:00,231.0,231.0,228.0,230.0,227.6319122314453,10729600
2022-08-16 07:00:00+07:00,229.0,230.0,229.0,230.0,227.6319122314453,8729600
2022-08-18 07:00:00+07:00,230.0,231.0,228.0,228.0,225.6525115966797,13175800
2022-08-19 07:00:00+07:00,228.0,235.0,228.0,233.0,230.6010284423828,12153400
2022-08-22 07:00:00+07:00,233.0,234.0,230.0,232.0,229.611328125,8589000
2022-08-23 07:00:00+07:00,232.0,234.0,231.0,234.0,231.5907287597656,12680800
2022-08-24 07:00:00+07:00,233.0,238.0,232.0,238.0,235.549545288086,14178200
2022-08-25 07:00:00+07:00,239.0,239.0,234.0,238.0,235.549545288086,13357000
2022-08-26 07:00:00+07:00,237.0,238.0,234.0,235.0,232.5804443359375,9914800
2022-08-29 07:00:00+07:00,235.0,235.0,233.0,233.0,230.6010284423828,9415000
2022-08-30 07:00:00+07:00,233.0,235.0,232.0,233.0,230.6010284423828,10018200
2022-08-31 07:00:00+07:00,233.0,233.0,230.0,232.0,229.611328125,11935200
2022-09-01 07:00:00+07:00,232.0,234.0,231.0,231.0,228.6216278076172,9160800
2022-09-02 07:00:00+07:00,231.0,234.0,229.0,229.0,226.6422119140625,10383200
2022-09-05 07:00:00+07:00,230.0,231.0,228.0,230.0,227.6319122314453,14305000
2022-09-06 07:00:00+07:00,230.0,230.0,227.0,230.0,227.6319122314453,10055400
2022-09-07 07:00:00+07:00,230.0,231.0,227.0,229.0,226.6422119140625,10468600
2022-09-08 07:00:00+07:00,229.0,229.0,225.0,227.0,224.6627960205078,12535800
2022-09-09 07:00:00+07:00,227.0,235.0,226.0,235.0,232.5804443359375,17546000
2022-09-12 07:00:00+07:00,235.0,241.0,231.0,241.0,238.5186462402344,20897200
2022-09-13 07:00:00+07:00,241.0,243.0,238.0,239.0,236.53924560546875,24141600
2022-09-14 07:00:00+07:00,239.0,242.0,237.0,237.0,234.5598602294922,13832800
2022-09-15 07:00:00+07:00,237.0,239.0,233.0,237.0,234.5598602294922,11641000
2022-09-16 07:00:00+07:00,236.0,239.0,235.0,239.0,236.53924560546875,10589600
2022-09-19 07:00:00+07:00,239.0,240.0,235.0,238.0,235.549545288086,13595400
2022-09-20 07:00:00+07:00,237.0,239.0,235.0,237.0,234.5598602294922,8707600
2022-09-21 07:00:00+07:00,237.0,240.0,233.0,238.0,235.549545288086,13670200
2022-09-22 07:00:00+07:00,239.0,250.0,239.0,249.0,246.4362945556641,38229400
2022-09-23 07:00:00+07:00,249.0,260.0,248.0,250.0,247.42599487304688,64982800
2022-09-26 07:00:00+07:00,250.0,255.0,247.0,250.0,247.42599487304688,36552600
2022-09-27 07:00:00+07:00,250.0,267.5,249.0,265.0,262.2715759277344,94737400
2022-09-28 07:00:00+07:00,262.5,270.0,257.5,265.0,262.2715759277344,51543600
2022-09-29 07:00:00+07:00,265.0,267.5,252.5,257.5,254.84878540039065,56600200
2022-09-30 07:00:00+07:00,257.5,260.0,250.0,250.0,247.42599487304688,53752000
2022-10-03 07:00:00+07:00,250.0,262.5,243.0,255.0,252.37452697753903,45759600
2022-10-04 07:00:00+07:00,255.0,262.5,252.5,262.5,259.7972717285156,20925600
2022-10-05 07:00:00+07:00,262.5,267.5,257.5,265.0,262.2715759277344,15964400
2022-10-06 07:00:00+07:00,265.0,285.0,265.0,282.5,279.59136962890625,64857600
2022-10-07 07:00:00+07:00,282.5,295.0,282.5,295.0,291.9626770019531,44545600
2022-10-10 07:00:00+07:00,295.0,312.5,287.5,310.0,306.8082275390625,55732200
2022-10-11 07:00:00+07:00,310.0,342.5,307.5,340.0,336.4993591308594,102143000
2022-10-12 07:00:00+07:00,342.5,350.0,325.0,332.5,329.0765991210937,89349200
2022-10-13 07:00:00+07:00,332.5,357.5,330.0,355.0,351.34490966796875,122931000
2022-10-14 07:00:00+07:00,357.5,360.0,342.5,352.5,348.87066650390625,58739200
2022-10-17 07:00:00+07:00,352.5,357.5,342.5,345.0,341.4478759765625,55108600
2022-10-18 07:00:00+07:00,350.0,370.0,347.5,365.0,361.241943359375,83984200
2022-10-19 07:00:00+07:00,367.5,370.0,360.0,367.5,363.7162170410156,48884600
2022-10-20 07:00:00+07:00,367.5,380.0,367.5,377.5,373.61328125,39254000
2022-10-21 07:00:00+07:00,377.5,382.5,365.0,377.5,373.61328125,47900000
2022-10-24 07:00:00+07:00,382.5,387.5,375.0,382.5,378.561767578125,47992600
2022-10-25 07:00:00+07:00,382.5,385.0,357.5,372.5,368.6647033691406,62557200
2022-10-26 07:00:00+07:00,370.0,372.5,347.5,365.0,361.241943359375,69188600
2022-10-27 07:00:00+07:00,365.0,370.0,357.5,357.5,353.81915283203125,29181200
2022-10-28 07:00:00+07:00,355.0,365.0,350.0,352.5,348.87066650390625,34827400
2022-10-31 07:00:00+07:00,352.5,367.5,352.5,360.0,356.2934265136719,55338600
2022-11-01 07:00:00+07:00,360.0,367.5,355.0,367.5,363.7162170410156,59357800
2022-11-02 07:00:00+07:00,370.0,375.0,342.5,352.5,348.87066650390625,70821600
2022-11-03 07:00:00+07:00,350.0,362.5,345.0,352.5,348.87066650390625,38501200
2022-11-04 07:00:00+07:00,352.5,355.0,330.0,330.0,326.602294921875,55477400
2022-11-07 07:00:00+07:00,330.0,342.5,325.0,337.5,334.0251159667969,42209200
2022-11-08 07:00:00+07:00,337.5,365.0,335.0,350.0,346.3964233398437,107960000
2022-11-09 07:00:00+07:00,350.0,355.0,337.5,337.5,334.0251159667969,27104200
2022-11-10 07:00:00+07:00,337.5,342.5,327.5,337.5,334.0251159667969,41286000
2022-11-11 07:00:00+07:00,337.5,337.5,315.0,332.5,329.0765991210937,111650600
2022-11-14 07:00:00+07:00,330.0,345.0,315.0,317.5,314.23101806640625,46770200
2022-11-15 07:00:00+07:00,317.5,322.5,310.0,312.5,309.2825012207031,13690200
2022-11-16 07:00:00+07:00,317.5,332.5,307.5,312.5,309.2825012207031,30997600
2022-11-17 07:00:00+07:00,312.5,315.0,307.5,312.5,309.2825012207031,8476400
2022-11-18 07:00:00+07:00,312.5,317.5,307.5,310.0,306.8082275390625,13398400
2022-11-21 07:00:00+07:00,312.5,312.5,307.5,310.0,306.8082275390625,6948600
2022-11-22 07:00:00+07:00,310.0,322.5,307.5,322.5,319.17950439453125,22058800
2022-11-23 07:00:00+07:00,325.0,325.0,315.0,317.5,314.23101806640625,16151400
2022-11-24 07:00:00+07:00,317.5,317.5,312.5,315.0,311.7567749023437,12984000
2022-11-25 07:00:00+07:00,315.0,315.0,295.0,310.0,306.8082275390625,35457200
2022-11-28 07:00:00+07:00,310.0,322.5,290.0,292.5,289.4884338378906,82530600
2022-11-29 07:00:00+07:00,297.5,302.5,290.0,302.5,299.3854675292969,41539000
2022-11-30 07:00:00+07:00,302.5,312.5,300.0,312.5,309.2825012207031,25374400
2022-12-01 07:00:00+07:00,312.5,315.0,310.0,312.5,309.2825012207031,14479200
2022-12-02 07:00:00+07:00,310.0,320.0,307.5,312.5,309.2825012207031,31272200
2022-12-05 07:00:00+07:00,310.0,312.5,292.5,300.0,296.91119384765625,30280200
2022-12-06 07:00:00+07:00,305.0,305.0,290.0,295.0,291.9626770019531,15972000
2022-12-07 07:00:00+07:00,295.0,295.0,275.0,282.5,279.59136962890625,20722400
2022-12-08 07:00:00+07:00,282.5,290.0,265.0,287.5,284.5398864746094,62426200
2022-12-09 07:00:00+07:00,280.0,287.5,267.5,287.5,284.5398864746094,73853400
2022-12-12 07:00:00+07:00,285.0,287.5,267.5,267.5,264.7458190917969,47329000
2022-12-13 07:00:00+07:00,267.5,267.5,250.0,260.0,257.3230285644531,44076800
2022-12-14 07:00:00+07:00,246.0,262.5,246.0,255.0,252.37452697753903,21354600
2022-12-15 07:00:00+07:00,255.0,257.5,250.0,257.5,254.84878540039065,19883800
2022-12-16 07:00:00+07:00,257.5,257.5,246.0,252.5,249.90025329589844,28308400
2022-12-19 07:00:00+07:00,243.0,252.5,243.0,245.0,242.4774780273437,16160000
2022-12-20 07:00:00+07:00,244.0,249.0,242.0,249.0,246.4362945556641,25785400
2022-12-21 07:00:00+07:00,249.0,249.0,244.0,248.0,245.4465789794922,15043600
2022-12-22 07:00:00+07:00,249.0,249.0,243.0,243.0,240.49807739257807,10149000
2022-12-23 07:00:00+07:00,243.0,248.0,242.0,248.0,245.4465789794922,20681200
2022-12-26 07:00:00+07:00,248.0,260.0,247.0,255.0,252.37452697753903,21437600
2022-12-27 07:00:00+07:00,252.5,255.0,245.0,245.0,242.4774780273437,40629600
2022-12-28 07:00:00+07:00,245.0,245.0,229.0,229.0,226.6422119140625,54317000
2022-12-29 07:00:00+07:00,228.0,250.0,222.0,249.0,246.4362945556641,153920400
2022-12-30 07:00:00+07:00,249.0,305.0,248.0,277.5,274.6428527832031,326896800
2023-01-02 07:00:00+07:00,277.5,280.0,260.0,265.0,262.2715759277344,46616800
2023-01-03 07:00:00+07:00,265.0,267.5,252.5,260.0,257.3230285644531,35767000
2023-01-04 07:00:00+07:00,260.0,260.0,246.0,247.0,244.4568786621093,28047600
2023-01-05 07:00:00+07:00,247.0,248.0,242.0,243.0,240.49807739257807,15040200
2023-01-06 07:00:00+07:00,245.0,245.0,240.0,242.0,239.5083770751953,9268800
2023-01-09 07:00:00+07:00,242.0,245.0,240.0,245.0,242.4774780273437,15559800
2023-01-10 07:00:00+07:00,245.0,245.0,229.0,230.0,227.6319122314453,28155600
2023-01-11 07:00:00+07:00,231.0,231.0,226.0,227.0,224.6627960205078,4209200
2023-01-12 07:00:00+07:00,228.0,238.0,224.0,234.0,231.5907287597656,12319400
2023-01-13 07:00:00+07:00,235.0,236.0,229.0,229.0,226.6422119140625,5935600
2023-01-16 07:00:00+07:00,230.0,231.0,227.0,231.0,228.6216278076172,4313600
2023-01-17 07:00:00+07:00,232.0,235.0,229.0,234.0,231.5907287597656,5692600
2023-01-18 07:00:00+07:00,234.0,234.0,227.0,232.0,229.611328125,6002600
2023-01-19 07:00:00+07:00,233.0,233.0,230.0,233.0,230.6010284423828,3942600
2023-01-20 07:00:00+07:00,234.0,246.0,232.0,243.0,240.49807739257807,9905600
2023-01-24 07:00:00+07:00,243.0,252.5,234.0,243.0,240.49807739257807,41388800
2023-01-25 07:00:00+07:00,243.0,243.0,235.0,237.0,234.5598602294922,10074000
2023-01-26 07:00:00+07:00,237.0,241.0,236.0,237.0,234.5598602294922,5708200
2023-01-27 07:00:00+07:00,238.0,238.0,232.0,233.0,230.6010284423828,5421800
2023-01-30 07:00:00+07:00,234.0,235.0,232.0,233.0,230.6010284423828,2821000
2023-01-31 07:00:00+07:00,233.0,237.0,232.0,233.0,230.6010284423828,2023000
2023-02-01 07:00:00+07:00,233.0,234.0,231.0,231.0,228.6216278076172,4301400
2023-02-02 07:00:00+07:00,232.0,236.0,231.0,234.0,231.5907287597656,3382600
2023-02-03 07:00:00+07:00,234.0,236.0,232.0,234.0,231.5907287597656,3952200
2023-02-06 07:00:00+07:00,234.0,235.0,231.0,233.0,230.6010284423828,2540800
2023-02-07 07:00:00+07:00,233.0,234.0,231.0,234.0,231.5907287597656,1922200
2023-02-08 07:00:00+07:00,234.0,235.0,232.0,235.0,232.5804443359375,1642200
2023-02-09 07:00:00+07:00,236.0,236.0,233.0,234.0,231.5907287597656,1507000
2023-02-10 07:00:00+07:00,234.0,234.0,230.0,233.0,230.6010284423828,3322600
2023-02-13 07:00:00+07:00,233.0,233.0,230.0,230.0,227.6319122314453,2833800
2023-02-14 07:00:00+07:00,220.0,233.0,220.0,231.0,228.6216278076172,2085000
2023-02-15 07:00:00+07:00,231.0,235.0,228.0,231.0,228.6216278076172,23977000
2023-02-16 07:00:00+07:00,231.0,232.0,229.0,230.0,227.6319122314453,23225200
2023-02-17 07:00:00+07:00,230.0,232.0,229.0,231.0,228.6216278076172,22144400
2023-02-20 07:00:00+07:00,231.0,233.0,228.0,233.0,230.6010284423828,25216000
2023-02-21 07:00:00+07:00,233.0,233.0,227.0,229.0,226.6422119140625,45939200
2023-02-22 07:00:00+07:00,229.0,229.0,226.0,228.0,225.6525115966797,42702000
2023-02-23 07:00:00+07:00,227.0,229.0,226.0,229.0,226.6422119140625,1956000
2023-02-24 07:00:00+07:00,229.0,230.0,227.0,230.0,227.6319122314453,2126600
2023-02-27 07:00:00+07:00,230.0,243.0,229.0,239.0,236.53924560546875,18785000
2023-02-28 07:00:00+07:00,239.0,240.0,234.0,236.0,233.5701446533203,8315600
2023-03-01 07:00:00+07:00,237.0,240.0,235.0,235.0,232.5804443359375,4513400
2023-03-02 07:00:00+07:00,236.0,237.0,232.0,234.0,231.5907287597656,6750200
2023-03-03 07:00:00+07:00,234.0,234.0,230.0,231.0,228.6216278076172,3689000
2023-03-06 07:00:00+07:00,232.0,234.0,228.0,233.0,230.6010284423828,6260200
2023-03-07 07:00:00+07:00,233.0,234.0,231.0,233.0,230.6010284423828,1602400
2023-03-08 07:00:00+07:00,232.0,232.0,227.0,230.0,227.6319122314453,4233800
2023-03-09 07:00:00+07:00,230.0,232.0,228.0,231.0,228.6216278076172,1843800
2023-03-10 07:00:00+07:00,230.0,231.0,227.0,230.0,227.6319122314453,1501400
2023-03-13 07:00:00+07:00,229.0,231.0,227.0,231.0,228.6216278076172,1575400
2023-03-14 07:00:00+07:00,230.0,231.0,227.0,230.0,227.6319122314453,2294000
2023-03-15 07:00:00+07:00,230.0,231.0,228.0,229.0,226.6422119140625,1870400
2023-03-16 07:00:00+07:00,229.0,230.0,226.0,228.0,225.6525115966797,4365400
2023-03-17 07:00:00+07:00,229.0,230.0,228.0,230.0,227.6319122314453,1808600
2023-03-20 07:00:00+07:00,230.0,231.0,226.0,228.0,225.6525115966797,1900800
2023-03-21 07:00:00+07:00,229.0,237.0,228.0,235.0,232.5804443359375,4457800
2023-03-24 07:00:00+07:00,235.0,237.0,233.0,237.0,234.5598602294922,2698400
2023-03-27 07:00:00+07:00,236.0,239.0,236.0,236.0,233.5701446533203,3481400
2023-03-28 07:00:00+07:00,236.0,239.0,232.0,237.0,234.5598602294922,2822600
2023-03-29 07:00:00+07:00,237.0,240.0,237.0,238.0,235.549545288086,2012600
2023-03-30 07:00:00+07:00,239.0,240.0,237.0,238.0,235.549545288086,2847400
2023-03-31 07:00:00+07:00,238.0,239.0,233.0,236.0,233.5701446533203,2463000
2023-04-03 07:00:00+07:00,239.0,239.0,233.0,235.0,232.5804443359375,1573400
2023-04-04 07:00:00+07:00,235.0,237.0,232.0,237.0,234.5598602294922,23318000
2023-04-05 07:00:00+07:00,237.0,239.0,236.0,237.0,234.5598602294922,8101200
2023-04-06 07:00:00+07:00,237.0,238.0,235.0,237.0,234.5598602294922,29714200
2023-04-10 07:00:00+07:00,238.0,239.0,236.0,238.0,235.549545288086,31333400
2023-04-11 07:00:00+07:00,239.0,239.0,236.0,238.0,235.549545288086,17451000
2023-04-12 07:00:00+07:00,238.0,238.0,234.0,235.0,232.5804443359375,2862800
2023-04-13 07:00:00+07:00,235.0,238.0,232.0,237.0,234.5598602294922,19078000
2023-04-14 07:00:00+07:00,237.0,238.0,233.0,235.0,232.5804443359375,18838600
2023-04-17 07:00:00+07:00,235.0,239.0,234.0,237.0,234.5598602294922,2263800
2023-04-18 07:00:00+07:00,237.0,242.0,234.0,238.0,235.549545288086,4248600
2023-04-26 07:00:00+07:00,238.0,243.0,234.0,242.0,239.5083770751953,23512800
2023-04-27 07:00:00+07:00,242.0,244.0,239.0,242.0,239.5083770751953,24560400
2023-04-28 07:00:00+07:00,242.0,255.0,241.0,252.5,249.90025329589844,11040600
2023-05-02 07:00:00+07:00,252.5,270.0,250.0,265.0,262.2715759277344,20273200
2023-05-03 07:00:00+07:00,265.0,275.0,255.0,272.5,269.6943359375,16983200
2023-05-04 07:00:00+07:00,272.5,292.5,267.5,280.0,277.1170959472656,39882200
2023-05-05 07:00:00+07:00,280.0,285.0,262.5,262.5,259.7972717285156,34727000
2023-05-08 07:00:00+07:00,262.5,272.5,250.0,265.0,262.2715759277344,10010000
2023-05-09 07:00:00+07:00,262.5,275.0,257.5,275.0,272.1685791015625,6449800
2023-05-10 07:00:00+07:00,275.0,277.5,270.0,272.5,269.6943359375,5669600
2023-05-11 07:00:00+07:00,275.0,282.5,270.0,275.0,272.1685791015625,10546200
2023-05-12 07:00:00+07:00,275.0,300.0,272.5,295.0,291.9626770019531,48105400
2023-05-15 07:00:00+07:00,300.0,312.5,297.5,310.0,306.8082275390625,32785400
2023-05-16 07:00:00+07:00,310.0,315.0,290.0,290.0,287.0141906738281,23186600
2023-05-17 07:00:00+07:00,287.5,310.0,282.5,295.0,291.9626770019531,14136600
2023-05-19 07:00:00+07:00,295.0,302.5,290.0,295.0,291.9626770019531,6322600
2023-05-22 07:00:00+07:00,295.0,300.0,287.5,295.0,291.9626770019531,7413400
2023-05-23 07:00:00+07:00,295.0,305.0,295.0,302.5,299.3854675292969,6605400
2023-05-24 07:00:00+07:00,305.0,305.0,292.5,292.5,289.4884338378906,7224400
2023-05-25 07:00:00+07:00,290.0,290.0,280.0,285.0,282.06561279296875,8682000
2023-05-26 07:00:00+07:00,285.0,292.5,282.5,287.5,284.5398864746094,4246800
2023-05-29 07:00:00+07:00,287.5,290.0,267.5,267.5,264.7458190917969,18263400
2023-05-30 07:00:00+07:00,267.5,270.0,250.0,262.5,259.7972717285156,15740200
2023-05-31 07:00:00+07:00,262.5,267.5,255.0,257.5,254.84878540039065,5342000
2023-06-05 07:00:00+07:00,257.5,282.5,252.5,277.5,274.6428527832031,13251400
2023-06-06 07:00:00+07:00,277.5,285.0,272.5,275.0,272.1685791015625,10653400
2023-06-07 07:00:00+07:00,280.0,282.5,272.5,277.5,274.6428527832031,7497600
2023-06-08 07:00:00+07:00,275.0,292.5,275.0,290.0,287.0141906738281,11752000
2023-06-09 07:00:00+07:00,290.0,292.5,277.5,280.0,277.1170959472656,8863200
2023-06-12 07:00:00+07:00,282.5,282.5,272.5,275.0,272.1685791015625,5382200
2023-06-13 07:00:00+07:00,272.5,275.0,265.0,270.0,268.0241394042969,5820600
2023-06-14 07:00:00+07:00,270.0,285.0,270.0,285.0,282.91436767578125,7775800
2023-06-15 07:00:00+07:00,287.5,287.5,275.0,277.5,275.4692687988281,8565000
2023-06-16 07:00:00+07:00,280.0,280.0,270.0,272.5,270.505859375,6103000
2023-06-19 07:00:00+07:00,272.5,277.5,270.0,277.5,275.4692687988281,5319600
2023-06-20 07:00:00+07:00,277.5,277.5,267.5,267.5,265.5424499511719,8040800
2023-06-21 07:00:00+07:00,270.0,275.0,267.5,275.0,272.987548828125,8381600
2023-06-22 07:00:00+07:00,275.0,275.0,270.0,275.0,272.987548828125,5375000
2023-06-23 07:00:00+07:00,275.0,297.5,272.5,295.0,292.8412170410156,31987200
2023-06-26 07:00:00+07:00,300.0,302.5,287.5,287.5,285.3961181640625,17224000
2023-06-27 07:00:00+07:00,287.5,310.0,287.5,302.5,300.28631591796875,26713000
2023-07-03 07:00:00+07:00,305.0,310.0,287.5,297.5,295.3229064941406,26699800
2023-07-04 07:00:00+07:00,297.5,302.5,290.0,300.0,297.8046264648437,11399400
2023-07-05 07:00:00+07:00,300.0,335.0,292.5,317.5,315.1765441894531,31230800
2023-07-06 07:00:00+07:00,317.5,332.5,312.5,315.0,312.6948547363281,19659200
2023-07-07 07:00:00+07:00,310.0,325.0,300.0,310.0,307.7314453125,19096200
2023-07-10 07:00:00+07:00,310.0,322.5,307.5,320.0,317.65826416015625,11606600
2023-07-11 07:00:00+07:00,320.0,322.5,312.5,312.5,310.213134765625,7242600
2023-07-12 07:00:00+07:00,315.0,315.0,300.0,310.0,307.7314453125,13365400
2023-07-13 07:00:00+07:00,310.0,315.0,305.0,312.5,310.213134765625,8347600
2023-07-14 07:00:00+07:00,312.5,315.0,307.5,312.5,310.213134765625,5069200
2023-07-17 07:00:00+07:00,312.5,315.0,307.5,312.5,310.213134765625,5538400
2023-07-18 07:00:00+07:00,310.0,312.5,300.0,302.5,300.28631591796875,6203800
2023-07-20 07:00:00+07:00,302.5,312.5,300.0,307.5,305.2497253417969,5379400
2023-07-21 07:00:00+07:00,307.5,325.0,307.5,317.5,315.1765441894531,12646200
2023-07-24 07:00:00+07:00,317.5,325.0,317.5,322.5,320.13995361328125,12201400
2023-07-25 07:00:00+07:00,322.5,325.0,320.0,322.5,320.13995361328125,7697600
2023-07-26 07:00:00+07:00,322.5,340.0,322.5,337.5,335.0302124023437,29963000
2023-07-27 07:00:00+07:00,340.0,342.5,327.5,335.0,332.5484924316406,10508600
2023-07-28 07:00:00+07:00,335.0,337.5,315.0,332.5,330.0668029785156,13766800
2023-07-31 07:00:00+07:00,332.5,332.5,322.5,330.0,327.5850524902344,6250400
2023-08-01 07:00:00+07:00,330.0,332.5,322.5,325.0,322.62164306640625,6444400
2023-08-02 07:00:00+07:00,325.0,332.5,322.5,327.5,325.1033630371094,10326200
2023-08-03 07:00:00+07:00,327.5,345.0,325.0,337.5,335.0302124023437,16624800
2023-08-04 07:00:00+07:00,337.5,340.0,330.0,332.5,330.0668029785156,9153400
2023-08-07 07:00:00+07:00,332.5,340.0,330.0,335.0,332.5484924316406,6965000
2023-08-08 07:00:00+07:00,337.5,340.0,335.0,335.0,332.5484924316406,4912600
2023-08-09 07:00:00+07:00,337.5,340.0,332.5,337.5,335.0302124023437,4620800
2023-08-10 07:00:00+07:00,337.5,360.0,335.0,352.5,349.92041015625,28870200
2023-08-11 07:00:00+07:00,355.0,355.0,340.0,350.0,347.438720703125,6193400
2023-08-14 07:00:00+07:00,352.5,357.5,347.5,352.5,349.92041015625,5228200
2023-08-15 07:00:00+07:00,355.0,362.5,345.0,352.5,349.92041015625,9891800
2023-08-16 07:00:00+07:00,352.5,352.5,345.0,350.0,347.438720703125,3884200
2023-08-18 07:00:00+07:00,350.0,357.5,345.0,355.0,352.4021301269531,2573800
2023-08-21 07:00:00+07:00,355.0,355.0,347.5,350.0,347.438720703125,4485600
