Datetime,Open,High,Low,Close,Adj Close,Volume
2025-05-22 09:00:00+07:00,99.0,100.0,98.0,98.0,98.0,0
2025-05-22 09:30:00+07:00,97.0,97.0,97.0,97.0,97.0,1500
2025-05-22 10:00:00+07:00,98.0,98.0,97.0,98.0,98.0,14600
2025-05-22 10:15:00+07:00,98.0,98.0,98.0,98.0,98.0,2000
2025-05-22 11:00:00+07:00,98.0,101.0,98.0,100.0,100.0,1098500
2025-05-22 11:15:00+07:00,100.0,105.0,95.0,95.0,95.0,1442100
2025-05-22 11:30:00+07:00,95.0,99.0,94.0,97.0,97.0,220200
2025-05-22 11:45:00+07:00,97.0,97.0,94.0,97.0,97.0,690200
2025-05-22 13:45:00+07:00,95.0,98.0,95.0,95.0,95.0,7000
2025-05-22 14:30:00+07:00,96.0,96.0,96.0,96.0,96.0,10800
2025-05-22 14:45:00+07:00,96.0,96.0,96.0,96.0,96.0,75400
2025-05-22 15:00:00+07:00,96.0,96.0,95.0,95.0,95.0,5800
2025-05-22 15:15:00+07:00,97.0,97.0,97.0,97.0,97.0,100
2025-05-22 15:30:00+07:00,96.0,97.0,95.0,97.0,97.0,6100
2025-05-23 09:00:00+07:00,96.0,96.0,96.0,96.0,96.0,0
2025-05-23 09:15:00+07:00,98.0,98.0,98.0,98.0,98.0,2800
2025-05-23 09:30:00+07:00,97.0,97.0,97.0,97.0,97.0,51000
2025-05-23 10:00:00+07:00,96.0,97.0,96.0,97.0,97.0,11900
2025-05-23 10:15:00+07:00,98.0,98.0,98.0,98.0,98.0,0
2025-05-23 10:30:00+07:00,98.0,98.0,98.0,98.0,98.0,5600
2025-05-23 10:45:00+07:00,98.0,98.0,98.0,98.0,98.0,500
2025-05-23 11:00:00+07:00,98.0,98.0,98.0,98.0,98.0,1000
2025-05-23 11:15:00+07:00,98.0,98.0,98.0,98.0,98.0,300
2025-05-23 14:00:00+07:00,97.0,98.0,97.0,97.0,97.0,7500
2025-05-23 14:15:00+07:00,97.0,98.0,97.0,98.0,98.0,10500
2025-05-23 14:45:00+07:00,97.0,97.0,97.0,97.0,97.0,100
2025-05-23 15:00:00+07:00,96.0,96.0,96.0,96.0,96.0,1200
2025-05-23 15:15:00+07:00,97.0,97.0,97.0,97.0,97.0,4500
