Datetime,Open,High,Low,Close,Volume
2025-08-05 09:00:00,5575.0,5650.0,5550.0,5550.0,0
2025-08-05 09:05:00,5575.0,5575.0,5550.0,5575.0,9600
2025-08-05 09:10:00,5550.0,5575.0,5550.0,5575.0,3500
2025-08-05 09:15:00,5575.0,5600.0,5550.0,5550.0,26700
2025-08-05 09:20:00,5550.0,5575.0,5550.0,5575.0,2400
2025-08-05 09:25:00,5600.0,5650.0,5600.0,5625.0,32200
2025-08-05 09:30:00,5625.0,5650.0,5625.0,5625.0,3600
2025-08-05 09:35:00,5625.0,5625.0,5625.0,5625.0,1800
2025-08-05 09:40:00,5650.0,5700.0,5650.0,5650.0,176700
2025-08-05 09:45:00,5650.0,5850.0,5650.0,5800.0,545700
2025-08-05 09:50:00,5800.0,5825.0,5750.0,5750.0,124300
2025-08-05 09:55:00,5750.0,5750.0,5725.0,5750.0,21300
2025-08-05 10:00:00,5725.0,5775.0,5700.0,5750.0,224300
2025-08-05 10:05:00,5775.0,5800.0,5775.0,5800.0,129300
2025-08-05 10:10:00,5800.0,5825.0,5775.0,5800.0,25300
2025-08-05 10:15:00,5775.0,5900.0,5775.0,5875.0,742100
2025-08-05 10:20:00,5875.0,5900.0,5850.0,5850.0,96800
2025-08-05 10:25:00,5850.0,5875.0,5850.0,5850.0,8600
2025-08-05 10:30:00,5850.0,5875.0,5850.0,5850.0,6200
2025-08-05 10:35:00,5850.0,5900.0,5850.0,5900.0,510300
2025-08-05 10:40:00,5900.0,5950.0,5900.0,5950.0,210000
2025-08-05 10:45:00,5950.0,6050.0,5950.0,6000.0,647300
2025-08-05 10:50:00,6000.0,6100.0,5975.0,6050.0,344000
2025-08-05 10:55:00,6025.0,6175.0,6025.0,6100.0,540300
2025-08-05 11:00:00,6100.0,6150.0,6050.0,6075.0,265400
2025-08-05 11:05:00,6075.0,6100.0,6050.0,6075.0,106100
2025-08-05 11:10:00,6075.0,6150.0,6075.0,6100.0,301000
2025-08-05 11:15:00,6100.0,6125.0,6100.0,6100.0,98800
2025-08-05 11:20:00,6100.0,6125.0,6050.0,6075.0,104400
2025-08-05 11:25:00,6075.0,6100.0,6050.0,6050.0,18400
2025-08-05 11:30:00,6075.0,6100.0,6050.0,6100.0,110900
2025-08-05 11:35:00,6075.0,6100.0,6050.0,6075.0,25100
2025-08-05 11:40:00,6075.0,6075.0,6050.0,6050.0,20200
2025-08-05 11:45:00,6050.0,6075.0,6050.0,6050.0,46400
2025-08-05 11:50:00,6050.0,6075.0,6050.0,6075.0,16100
2025-08-05 11:55:00,6050.0,6075.0,6050.0,6050.0,5000
2025-08-05 13:30:00,6050.0,6075.0,6000.0,6025.0,156500
2025-08-05 13:35:00,6000.0,6025.0,6000.0,6000.0,45900
2025-08-05 13:40:00,6000.0,6025.0,5975.0,6000.0,104500
2025-08-05 13:45:00,5975.0,6025.0,5975.0,6025.0,5900
2025-08-05 13:50:00,6000.0,6025.0,6000.0,6000.0,83500
2025-08-05 13:55:00,6000.0,6025.0,6000.0,6000.0,10500
2025-08-05 14:00:00,6000.0,6025.0,6000.0,6025.0,34100
