Datetime,Open,High,Low,Close,Volume
2025-08-05 09:00:00,1660.0,1675.0,1615.0,1615.0,0
2025-08-05 09:05:00,1620.0,1640.0,1610.0,1620.0,109100
2025-08-05 09:10:00,1620.0,1620.0,1610.0,1615.0,62200
2025-08-05 09:15:00,1615.0,1630.0,1605.0,1605.0,184400
2025-08-05 09:20:00,1610.0,1630.0,1605.0,1610.0,61400
2025-08-05 09:25:00,1615.0,1615.0,1605.0,1605.0,88100
2025-08-05 09:30:00,1610.0,1625.0,1605.0,1610.0,31300
2025-08-05 09:35:00,1605.0,1610.0,1575.0,1575.0,475200
2025-08-05 09:40:00,1575.0,1585.0,1575.0,1580.0,125800
2025-08-05 09:45:00,1580.0,1600.0,1580.0,1600.0,36600
2025-08-05 09:50:00,1600.0,1600.0,1580.0,1585.0,104400
2025-08-05 09:55:00,1580.0,1600.0,1575.0,1585.0,62000
2025-08-05 10:00:00,1580.0,1595.0,1580.0,1595.0,43700
2025-08-05 10:05:00,1595.0,1600.0,1580.0,1585.0,1600
2025-08-05 10:10:00,1585.0,1595.0,1580.0,1585.0,32000
2025-08-05 10:15:00,1590.0,1600.0,1585.0,1595.0,7500
2025-08-05 10:20:00,1595.0,1615.0,1595.0,1610.0,65500
2025-08-05 10:25:00,1605.0,1610.0,1600.0,1600.0,12800
2025-08-05 10:30:00,1600.0,1600.0,1585.0,1595.0,62400
2025-08-05 10:35:00,1590.0,1600.0,1590.0,1590.0,3700
2025-08-05 10:40:00,1590.0,1590.0,1585.0,1590.0,15100
2025-08-05 10:45:00,1595.0,1600.0,1585.0,1585.0,34400
2025-08-05 10:50:00,1585.0,1590.0,1585.0,1585.0,3600
2025-08-05 10:55:00,1585.0,1590.0,1585.0,1585.0,3300
2025-08-05 11:00:00,1590.0,1595.0,1585.0,1590.0,8900
2025-08-05 11:05:00,1590.0,1605.0,1590.0,1600.0,19500
2025-08-05 11:10:00,1600.0,1600.0,1595.0,1595.0,3100
2025-08-05 11:15:00,1595.0,1595.0,1590.0,1590.0,18000
2025-08-05 11:20:00,1590.0,1595.0,1585.0,1585.0,20700
2025-08-05 11:25:00,1595.0,1595.0,1585.0,1595.0,39200
2025-08-05 11:30:00,1600.0,1600.0,1595.0,1595.0,0
2025-08-05 11:35:00,1595.0,1595.0,1585.0,1590.0,8700
2025-08-05 11:40:00,1590.0,1590.0,1590.0,1590.0,3400
2025-08-05 11:45:00,1590.0,1590.0,1590.0,1590.0,7900
2025-08-05 11:50:00,1595.0,1600.0,1595.0,1600.0,20900
2025-08-05 11:55:00,1595.0,1600.0,1595.0,1595.0,19400
2025-08-05 13:30:00,1595.0,1600.0,1590.0,1595.0,54500
2025-08-05 13:35:00,1595.0,1605.0,1590.0,1605.0,18900
2025-08-05 13:40:00,1595.0,1610.0,1595.0,1610.0,7800
2025-08-05 13:45:00,1610.0,1610.0,1600.0,1600.0,21300
2025-08-05 13:50:00,1600.0,1600.0,1595.0,1595.0,13900
2025-08-05 13:55:00,1595.0,1600.0,1595.0,1600.0,4200
2025-08-05 14:00:00,1600.0,1610.0,1595.0,1600.0,22800
2025-08-05 14:05:00,1605.0,1605.0,1600.0,1600.0,11900
2025-08-05 14:10:00,1595.0,1600.0,1595.0,1600.0,3400
2025-08-05 14:15:00,1595.0,1600.0,1595.0,1600.0,103800
2025-08-05 14:20:00,1600.0,1600.0,1595.0,1600.0,0
2025-08-05 14:25:00,1600.0,1600.0,1595.0,1595.0,10700
2025-08-05 14:30:00,1595.0,1595.0,1595.0,1595.0,5400
2025-08-05 14:35:00,1595.0,1600.0,1595.0,1600.0,9900
2025-08-05 14:40:00,1600.0,1605.0,1600.0,1605.0,8000
2025-08-05 14:45:00,1600.0,1605.0,1600.0,1600.0,33600
2025-08-05 14:50:00,1600.0,1605.0,1600.0,1600.0,27800
2025-08-05 14:55:00,1600.0,1600.0,1595.0,1595.0,138800
2025-08-05 15:00:00,1595.0,1600.0,1595.0,1595.0,11500
2025-08-05 15:05:00,1600.0,1605.0,1595.0,1605.0,15200
2025-08-05 15:10:00,1600.0,1605.0,1595.0,1600.0,35100
2025-08-05 15:15:00,1600.0,1605.0,1595.0,1595.0,6300
2025-08-05 15:20:00,1595.0,1600.0,1595.0,1600.0,59300
2025-08-05 15:25:00,1600.0,1600.0,1595.0,1600.0,19200
2025-08-05 15:30:00,1595.0,1600.0,1590.0,1590.0,78200
2025-08-05 15:35:00,1590.0,1600.0,1590.0,1600.0,4000
2025-08-05 15:40:00,1590.0,1605.0,1590.0,1600.0,104200
2025-08-05 15:45:00,1590.0,1600.0,1590.0,1590.0,18800
2025-08-05 16:00:00,1585.0,1585.0,1585.0,1585.0,106700
2025-08-05 16:05:00,1585.0,1585.0,1585.0,1585.0,1100
2025-08-05 16:10:00,1585.0,1585.0,1585.0,1585.0,1400
2025-08-06 09:00:00,1605.0,1610.0,1580.0,1585.0,0
2025-08-06 09:05:00,1585.0,1600.0,1585.0,1595.0,17600
2025-08-06 09:10:00,1600.0,1605.0,1595.0,1605.0,66300
2025-08-06 09:15:00,1610.0,1610.0,1595.0,1600.0,29400
2025-08-06 09:20:00,1600.0,1605.0,1595.0,1605.0,26900
2025-08-06 09:25:00,1600.0,1605.0,1595.0,1600.0,16200
2025-08-06 09:30:00,1595.0,1600.0,1590.0,1595.0,59700
2025-08-06 09:35:00,1590.0,1600.0,1590.0,1590.0,38800
2025-08-06 09:40:00,1595.0,1600.0,1590.0,1595.0,16100
2025-08-06 09:45:00,1595.0,1595.0,1590.0,1590.0,20300
2025-08-06 09:50:00,1590.0,1605.0,1590.0,1605.0,49000
2025-08-06 09:55:00,1605.0,1615.0,1600.0,1600.0,84200
2025-08-06 10:00:00,1600.0,1610.0,1595.0,1595.0,57900
2025-08-06 10:05:00,1595.0,1615.0,1595.0,1605.0,38800
2025-08-06 10:10:00,1610.0,1615.0,1605.0,1615.0,7200
2025-08-06 10:15:00,1615.0,1615.0,1605.0,1605.0,3500
2025-08-06 10:20:00,1605.0,1610.0,1600.0,1600.0,40000
2025-08-06 10:25:00,1595.0,1610.0,1595.0,1610.0,29800
2025-08-06 10:30:00,1610.0,1610.0,1595.0,1595.0,12300
2025-08-06 10:35:00,1595.0,1595.0,1595.0,1595.0,7500
2025-08-06 10:40:00,1595.0,1600.0,1595.0,1595.0,800
2025-08-06 10:45:00,1595.0,1610.0,1595.0,1605.0,26000
2025-08-06 10:50:00,1605.0,1610.0,1595.0,1605.0,17700
2025-08-06 10:55:00,1600.0,1600.0,1600.0,1600.0,1800
2025-08-06 11:00:00,1600.0,1605.0,1590.0,1605.0,62300
2025-08-06 11:05:00,1600.0,1600.0,1600.0,1600.0,5000
2025-08-06 11:10:00,1600.0,1600.0,1600.0,1600.0,700
2025-08-06 11:15:00,1600.0,1600.0,1595.0,1595.0,6400
2025-08-06 11:20:00,1595.0,1595.0,1590.0,1595.0,5200
2025-08-06 11:25:00,1590.0,1595.0,1590.0,1590.0,27000
2025-08-06 11:30:00,1585.0,1590.0,1580.0,1585.0,84700
2025-08-06 11:35:00,1585.0,1595.0,1585.0,1585.0,7000
2025-08-06 11:40:00,1585.0,1585.0,1580.0,1585.0,147200
2025-08-06 11:45:00,1585.0,1585.0,1585.0,1585.0,0
2025-08-06 11:50:00,1585.0,1585.0,1585.0,1585.0,3400
2025-08-06 11:55:00,1585.0,1585.0,1585.0,1585.0,6400
2025-08-06 13:30:00,1585.0,1595.0,1585.0,1590.0,18900
2025-08-06 13:35:00,1595.0,1595.0,1585.0,1585.0,13200
2025-08-06 13:40:00,1585.0,1595.0,1580.0,1585.0,21700
2025-08-06 13:45:00,1585.0,1590.0,1580.0,1590.0,8600
2025-08-06 13:50:00,1585.0,1585.0,1585.0,1585.0,4900
2025-08-06 13:55:00,1585.0,1585.0,1580.0,1580.0,15900
2025-08-06 14:00:00,1585.0,1585.0,1580.0,1580.0,47700
2025-08-06 14:05:00,1580.0,1585.0,1580.0,1580.0,41900
2025-08-06 14:10:00,1580.0,1585.0,1580.0,1580.0,10100
2025-08-06 14:15:00,1585.0,1590.0,1580.0,1580.0,13700
2025-08-06 14:20:00,1580.0,1585.0,1580.0,1585.0,3500
2025-08-06 14:25:00,1585.0,1595.0,1585.0,1590.0,12000
2025-08-06 14:30:00,1590.0,1595.0,1585.0,1585.0,17100
2025-08-06 14:35:00,1585.0,1595.0,1585.0,1590.0,2700
2025-08-06 14:40:00,1590.0,1590.0,1585.0,1585.0,1800
2025-08-06 14:45:00,1585.0,1590.0,1585.0,1590.0,4100
2025-08-06 14:50:00,1590.0,1590.0,1585.0,1590.0,5100
2025-08-06 14:55:00,1585.0,1595.0,1585.0,1585.0,5900
2025-08-06 15:00:00,1585.0,1595.0,1585.0,1595.0,800
2025-08-06 15:05:00,1590.0,1595.0,1590.0,1595.0,3800
2025-08-06 15:10:00,1590.0,1590.0,1590.0,1590.0,2600
2025-08-06 15:15:00,1595.0,1595.0,1590.0,1595.0,3700
2025-08-06 15:20:00,1590.0,1590.0,1585.0,1585.0,23100
2025-08-06 15:25:00,1585.0,1595.0,1585.0,1595.0,7700
2025-08-06 15:30:00,1595.0,1600.0,1590.0,1590.0,9400
2025-08-06 15:35:00,1590.0,1590.0,1590.0,1590.0,8400
2025-08-06 15:40:00,1585.0,1590.0,1580.0,1590.0,50400
2025-08-06 15:45:00,1590.0,1600.0,1585.0,1600.0,38700
2025-08-06 16:00:00,1595.0,1595.0,1595.0,1595.0,12000
2025-08-06 16:05:00,1595.0,1595.0,1595.0,1595.0,600
2025-08-06 16:10:00,1595.0,1595.0,1595.0,1595.0,1000
2025-08-07 09:00:00,1600.0,1605.0,1585.0,1590.0,0
2025-08-07 09:05:00,1585.0,1600.0,1580.0,1585.0,53800
2025-08-07 09:10:00,1600.0,1600.0,1585.0,1585.0,32700
2025-08-07 09:15:00,1585.0,1595.0,1585.0,1585.0,32900
2025-08-07 09:20:00,1585.0,1590.0,1580.0,1585.0,57100
2025-08-07 09:25:00,1585.0,1590.0,1580.0,1580.0,41000
2025-08-07 09:30:00,1580.0,1590.0,1580.0,1580.0,10000
2025-08-07 09:35:00,1585.0,1585.0,1580.0,1580.0,61700
2025-08-07 09:40:00,1580.0,1585.0,1580.0,1580.0,63600
2025-08-07 09:45:00,1580.0,1580.0,1565.0,1570.0,178800
2025-08-07 09:50:00,1570.0,1575.0,1565.0,1575.0,63100
2025-08-07 09:55:00,1570.0,1580.0,1565.0,1570.0,129200
2025-08-07 10:00:00,1575.0,1575.0,1570.0,1575.0,5600
2025-08-07 10:05:00,1570.0,1570.0,1565.0,1570.0,7400
2025-08-07 10:10:00,1570.0,1570.0,1565.0,1565.0,33900
2025-08-07 10:15:00,1570.0,1580.0,1565.0,1580.0,58900
2025-08-07 10:20:00,1575.0,1580.0,1575.0,1575.0,1800
2025-08-07 10:25:00,1575.0,1575.0,1570.0,1575.0,38400
2025-08-07 10:30:00,1570.0,1575.0,1570.0,1570.0,4800
2025-08-07 10:35:00,1570.0,1575.0,1565.0,1575.0,67700
2025-08-07 10:40:00,1570.0,1575.0,1570.0,1575.0,500
2025-08-07 10:45:00,1570.0,1575.0,1565.0,1570.0,4700
2025-08-07 10:50:00,1570.0,1575.0,1565.0,1570.0,22000
2025-08-07 10:55:00,1570.0,1575.0,1565.0,1565.0,38400
2025-08-07 11:00:00,1565.0,1570.0,1560.0,1570.0,30900
2025-08-07 11:05:00,1570.0,1570.0,1560.0,1565.0,39200
2025-08-07 11:10:00,1565.0,1575.0,1560.0,1565.0,14400
2025-08-07 11:15:00,1565.0,1565.0,1555.0,1555.0,244300
2025-08-07 11:20:00,1565.0,1575.0,1560.0,1565.0,29700
2025-08-07 11:25:00,1570.0,1580.0,1565.0,1570.0,4200
2025-08-07 11:30:00,1570.0,1570.0,1560.0,1560.0,10600
2025-08-07 11:35:00,1570.0,1570.0,1560.0,1560.0,4800
2025-08-07 11:40:00,1570.0,1570.0,1565.0,1565.0,6800
2025-08-07 11:45:00,1565.0,1570.0,1560.0,1560.0,6600
2025-08-07 11:50:00,1560.0,1570.0,1560.0,1565.0,10600
2025-08-07 11:55:00,1570.0,1570.0,1565.0,1565.0,6500
2025-08-07 13:30:00,1565.0,1575.0,1560.0,1565.0,14400
2025-08-07 13:35:00,1565.0,1565.0,1565.0,1565.0,2700
2025-08-07 13:40:00,1570.0,1575.0,1560.0,1575.0,14000
2025-08-07 13:45:00,1575.0,1575.0,1560.0,1570.0,15700
2025-08-07 13:50:00,1565.0,1575.0,1560.0,1560.0,63500
2025-08-07 13:55:00,1560.0,1560.0,1555.0,1560.0,15400
2025-08-07 14:00:00,1560.0,1565.0,1560.0,1560.0,4500
2025-08-07 14:05:00,1560.0,1570.0,1560.0,1570.0,17600
2025-08-07 14:10:00,1565.0,1570.0,1560.0,1565.0,12700
2025-08-07 14:15:00,1565.0,1565.0,1555.0,1560.0,47000
2025-08-07 14:20:00,1560.0,1560.0,1555.0,1555.0,5700
2025-08-07 14:25:00,1555.0,1565.0,1555.0,1565.0,35200
2025-08-07 14:30:00,1560.0,1565.0,1560.0,1560.0,2600
2025-08-07 14:35:00,1560.0,1565.0,1560.0,1560.0,4400
2025-08-07 14:40:00,1560.0,1565.0,1560.0,1565.0,24700
2025-08-07 14:45:00,1560.0,1560.0,1560.0,1560.0,4600
2025-08-07 14:50:00,1560.0,1565.0,1555.0,1555.0,36800
2025-08-07 14:55:00,1560.0,1570.0,1555.0,1560.0,39000
2025-08-07 15:00:00,1560.0,1565.0,1555.0,1565.0,14000
2025-08-07 15:05:00,1565.0,1565.0,1560.0,1565.0,12900
2025-08-07 15:10:00,1565.0,1570.0,1560.0,1560.0,17200
2025-08-07 15:15:00,1560.0,1570.0,1560.0,1565.0,17300
2025-08-07 15:20:00,1565.0,1565.0,1560.0,1560.0,43200
2025-08-07 15:25:00,1560.0,1565.0,1560.0,1565.0,6200
2025-08-07 15:30:00,1560.0,1560.0,1555.0,1560.0,28400
2025-08-07 15:35:00,1560.0,1565.0,1555.0,1560.0,9500
2025-08-07 15:40:00,1555.0,1565.0,1555.0,1565.0,79200
2025-08-07 15:45:00,1565.0,1565.0,1555.0,1565.0,14300
2025-08-07 16:00:00,1560.0,1560.0,1560.0,1560.0,5400
2025-08-07 16:05:00,1560.0,1560.0,1560.0,1560.0,600
2025-08-07 16:10:00,1560.0,1560.0,1560.0,1560.0,9900
2025-08-08 09:00:00,1560.0,1560.0,1465.0,1505.0,0
2025-08-08 09:05:00,1505.0,1505.0,1470.0,1475.0,323900
2025-08-08 09:10:00,1475.0,1485.0,1460.0,1460.0,419600
2025-08-08 09:15:00,1460.0,1465.0,1450.0,1465.0,479600
2025-08-08 09:20:00,1465.0,1465.0,1460.0,1465.0,139000
2025-08-08 09:25:00,1465.0,1490.0,1460.0,1460.0,199800
2025-08-08 09:30:00,1460.0,1480.0,1460.0,1470.0,53000
2025-08-08 09:35:00,1475.0,1475.0,1460.0,1470.0,30800
2025-08-08 09:40:00,1470.0,1485.0,1470.0,1470.0,126100
2025-08-08 09:45:00,1470.0,1475.0,1465.0,1470.0,34800
2025-08-08 09:50:00,1470.0,1480.0,1465.0,1465.0,60500
2025-08-08 09:55:00,1465.0,1470.0,1460.0,1460.0,58000
