Datetime,Open,High,Low,Close,Volume
2025-08-05 09:00:00,1345.0,1360.0,1345.0,1350.0,0
2025-08-05 09:05:00,1350.0,1360.0,1350.0,1360.0,93300
2025-08-05 09:10:00,1355.0,1360.0,1355.0,1360.0,184900
2025-08-05 09:15:00,1360.0,1380.0,1360.0,1375.0,1400300
2025-08-05 09:20:00,1375.0,1380.0,1375.0,1375.0,167000
2025-08-05 09:25:00,1375.0,1380.0,1370.0,1375.0,668200
2025-08-05 09:30:00,1375.0,1375.0,1365.0,1365.0,194000
2025-08-05 09:35:00,1365.0,1370.0,1355.0,1360.0,693700
2025-08-05 09:40:00,1365.0,1365.0,1360.0,1360.0,106200
2025-08-05 09:45:00,1365.0,1365.0,1360.0,1365.0,514900
2025-08-05 09:50:00,1365.0,1375.0,1365.0,1375.0,188200
2025-08-05 09:55:00,1370.0,1375.0,1365.0,1370.0,115700
2025-08-05 10:00:00,1370.0,1375.0,1370.0,1370.0,83100
2025-08-05 10:05:00,1370.0,1370.0,1365.0,1365.0,31400
2025-08-05 10:10:00,1370.0,1370.0,1360.0,1365.0,324800
2025-08-05 10:15:00,1365.0,1365.0,1360.0,1365.0,125600
2025-08-05 10:20:00,1360.0,1360.0,1355.0,1360.0,205200
2025-08-05 10:25:00,1365.0,1365.0,1365.0,1365.0,0
2025-08-05 10:30:00,1360.0,1365.0,1360.0,1360.0,213300
2025-08-05 10:35:00,1360.0,1360.0,1355.0,1355.0,11800
2025-08-05 10:40:00,1355.0,1360.0,1355.0,1360.0,12100
2025-08-05 10:45:00,1355.0,1360.0,1355.0,1360.0,183000
2025-08-05 10:50:00,1365.0,1365.0,1355.0,1355.0,53300
2025-08-05 10:55:00,1360.0,1360.0,1355.0,1355.0,64800
2025-08-05 11:00:00,1360.0,1365.0,1355.0,1355.0,104500
2025-08-05 11:05:00,1355.0,1365.0,1355.0,1360.0,38600
2025-08-05 11:10:00,1360.0,1370.0,1360.0,1365.0,223000
2025-08-05 11:15:00,1370.0,1370.0,1365.0,1365.0,22000
2025-08-05 11:20:00,1365.0,1370.0,1365.0,1370.0,86000
2025-08-05 11:25:00,1365.0,1370.0,1360.0,1365.0,68500
2025-08-05 11:30:00,1365.0,1370.0,1365.0,1370.0,25300
2025-08-05 11:35:00,1370.0,1370.0,1365.0,1370.0,26800
2025-08-05 11:40:00,1365.0,1370.0,1365.0,1370.0,160600
2025-08-05 11:45:00,1370.0,1370.0,1365.0,1370.0,138100
2025-08-05 11:50:00,1365.0,1380.0,1365.0,1380.0,702400
