Datetime,Open,High,Low,Close,Adj Close,Volume
2025-05-22 09:00:00+07:00,1060.0,1065.0,1060.0,1065.0,1065.0,0
2025-05-22 09:05:00+07:00,1060.0,1060.0,1060.0,1060.0,1060.0,12800
2025-05-22 09:10:00+07:00,1060.0,1060.0,1060.0,1060.0,1060.0,5100
2025-05-22 09:20:00+07:00,1060.0,1060.0,1060.0,1060.0,1060.0,100
2025-05-22 09:25:00+07:00,1060.0,1060.0,1060.0,1060.0,1060.0,200
2025-05-22 09:30:00+07:00,1060.0,1060.0,1060.0,1060.0,1060.0,21500
2025-05-22 09:35:00+07:00,1060.0,1065.0,1060.0,1065.0,1065.0,29000
2025-05-22 09:40:00+07:00,1065.0,1065.0,1065.0,1065.0,1065.0,2000
2025-05-22 09:45:00+07:00,1065.0,1065.0,1065.0,1065.0,1065.0,6700
2025-05-22 09:50:00+07:00,1060.0,1060.0,1060.0,1060.0,1060.0,200
2025-05-22 09:55:00+07:00,1065.0,1065.0,1065.0,1065.0,1065.0,5600
2025-05-22 10:00:00+07:00,1065.0,1065.0,1065.0,1065.0,1065.0,1000
2025-05-22 10:05:00+07:00,1065.0,1065.0,1065.0,1065.0,1065.0,13300
2025-05-22 10:10:00+07:00,1060.0,1085.0,1060.0,1085.0,1085.0,436900
2025-05-22 10:15:00+07:00,1080.0,1090.0,1080.0,1085.0,1085.0,17800
2025-05-22 10:20:00+07:00,1080.0,1080.0,1080.0,1080.0,1080.0,200
2025-05-22 10:25:00+07:00,1085.0,1085.0,1080.0,1080.0,1080.0,11700
2025-05-22 10:30:00+07:00,1085.0,1085.0,1085.0,1085.0,1085.0,700
2025-05-22 10:35:00+07:00,1085.0,1085.0,1080.0,1080.0,1080.0,2000
2025-05-22 10:40:00+07:00,1080.0,1080.0,1075.0,1075.0,1075.0,24300
2025-05-22 10:45:00+07:00,1080.0,1080.0,1075.0,1075.0,1075.0,1200
2025-05-22 10:50:00+07:00,1075.0,1075.0,1075.0,1075.0,1075.0,200
2025-05-22 10:55:00+07:00,1075.0,1075.0,1075.0,1075.0,1075.0,7400
2025-05-22 11:05:00+07:00,1070.0,1070.0,1070.0,1070.0,1070.0,2000
2025-05-22 11:10:00+07:00,1070.0,1070.0,1070.0,1070.0,1070.0,1600
2025-05-22 11:15:00+07:00,1070.0,1070.0,1070.0,1070.0,1070.0,7600
2025-05-22 11:20:00+07:00,1070.0,1070.0,1070.0,1070.0,1070.0,0
