Datetime,Open,High,Low,Close,Adj Close,Volume
2025-05-22 09:00:00+07:00,1145.0,1145.0,1140.0,1140.0,1140.0,0
2025-05-22 09:05:00+07:00,1145.0,1145.0,1140.0,1140.0,1140.0,269900
2025-05-22 09:10:00+07:00,1145.0,1145.0,1140.0,1140.0,1140.0,136100
2025-05-22 09:15:00+07:00,1140.0,1140.0,1140.0,1140.0,1140.0,30400
2025-05-22 09:20:00+07:00,1140.0,1145.0,1140.0,1145.0,1145.0,0
2025-05-22 09:25:00+07:00,1140.0,1145.0,1140.0,1140.0,1140.0,115400
2025-05-22 09:30:00+07:00,1145.0,1145.0,1140.0,1145.0,1145.0,228900
2025-05-22 09:35:00+07:00,1140.0,1145.0,1140.0,1145.0,1145.0,5100
2025-05-22 09:40:00+07:00,1150.0,1150.0,1145.0,1150.0,1150.0,231800
2025-05-22 09:45:00+07:00,1150.0,1155.0,1150.0,1150.0,1150.0,130200
2025-05-22 09:50:00+07:00,1155.0,1155.0,1150.0,1150.0,1150.0,7400
2025-05-22 09:55:00+07:00,1150.0,1150.0,1150.0,1150.0,1150.0,258700
2025-05-22 10:00:00+07:00,1150.0,1150.0,1150.0,1150.0,1150.0,2900
2025-05-22 10:05:00+07:00,1150.0,1150.0,1145.0,1150.0,1150.0,139600
2025-05-22 10:10:00+07:00,1150.0,1150.0,1140.0,1145.0,1145.0,290200
2025-05-22 10:15:00+07:00,1140.0,1140.0,1140.0,1140.0,1140.0,500
2025-05-22 10:20:00+07:00,1140.0,1145.0,1140.0,1140.0,1140.0,15700
2025-05-22 10:25:00+07:00,1140.0,1140.0,1140.0,1140.0,1140.0,556900
2025-05-22 10:30:00+07:00,1140.0,1145.0,1140.0,1145.0,1145.0,4800
2025-05-22 10:35:00+07:00,1145.0,1145.0,1145.0,1145.0,1145.0,0
2025-05-22 10:40:00+07:00,1145.0,1145.0,1140.0,1145.0,1145.0,1093300
2025-05-22 10:45:00+07:00,1140.0,1145.0,1140.0,1145.0,1145.0,36300
2025-05-22 10:50:00+07:00,1145.0,1150.0,1145.0,1145.0,1145.0,2200
2025-05-22 10:55:00+07:00,1150.0,1150.0,1145.0,1145.0,1145.0,9800
2025-05-22 11:00:00+07:00,1145.0,1145.0,1145.0,1145.0,1145.0,6800
2025-05-22 11:05:00+07:00,1145.0,1150.0,1145.0,1145.0,1145.0,8500
2025-05-22 11:10:00+07:00,1150.0,1150.0,1145.0,1145.0,1145.0,38600
2025-05-22 11:15:00+07:00,1145.0,1145.0,1145.0,1145.0,1145.0,17400
