Datetime,Open,High,Low,Close,Volume
2025-08-05 09:00:00,1500.0,1505.0,1480.0,1495.0,0
2025-08-05 09:05:00,1490.0,1500.0,1485.0,1495.0,1289800
2025-08-05 09:10:00,1490.0,1495.0,1490.0,1495.0,601200
2025-08-05 09:15:00,1495.0,1505.0,1495.0,1505.0,996200
2025-08-05 09:20:00,1505.0,1520.0,1505.0,1515.0,930700
2025-08-05 09:25:00,1515.0,1520.0,1510.0,1510.0,640400
2025-08-05 09:30:00,1510.0,1510.0,1490.0,1495.0,745200
2025-08-05 09:35:00,1490.0,1495.0,1470.0,1480.0,1628900
2025-08-05 09:40:00,1485.0,1490.0,1480.0,1490.0,290800
2025-08-05 09:45:00,1490.0,1495.0,1480.0,1480.0,740700
2025-08-05 09:50:00,1480.0,1495.0,1470.0,1485.0,1232500
2025-08-05 09:55:00,1480.0,1480.0,1475.0,1480.0,660700
2025-08-05 10:00:00,1480.0,1480.0,1465.0,1480.0,858400
2025-08-05 10:05:00,1475.0,1480.0,1470.0,1470.0,664000
2025-08-05 10:10:00,1475.0,1475.0,1465.0,1465.0,559500
2025-08-05 10:15:00,1470.0,1475.0,1465.0,1475.0,349400
2025-08-05 10:20:00,1470.0,1475.0,1465.0,1465.0,758500
2025-08-05 10:25:00,1465.0,1470.0,1465.0,1465.0,51600
2025-08-05 10:30:00,1465.0,1470.0,1460.0,1465.0,840900
2025-08-05 10:35:00,1460.0,1465.0,1440.0,1455.0,2497000
2025-08-05 10:40:00,1455.0,1460.0,1445.0,1450.0,521000
2025-08-05 10:45:00,1450.0,1450.0,1440.0,1445.0,151200
2025-08-05 10:50:00,1440.0,1445.0,1420.0,1435.0,2029900
2025-08-05 10:55:00,1435.0,1440.0,1435.0,1435.0,381600
2025-08-05 11:00:00,1440.0,1440.0,1435.0,1435.0,565200
2025-08-05 11:05:00,1435.0,1440.0,1420.0,1430.0,1054500
2025-08-05 11:10:00,1430.0,1440.0,1425.0,1435.0,575700
2025-08-05 11:15:00,1435.0,1450.0,1435.0,1450.0,858500
2025-08-05 11:20:00,1450.0,1465.0,1445.0,1460.0,1150600
2025-08-05 11:25:00,1465.0,1465.0,1440.0,1440.0,593200
2025-08-05 11:30:00,1440.0,1445.0,1440.0,1440.0,143000
2025-08-05 11:35:00,1440.0,1445.0,1435.0,1435.0,674500
2025-08-05 11:40:00,1435.0,1450.0,1435.0,1450.0,727200
2025-08-05 11:45:00,1450.0,1450.0,1445.0,1445.0,160000
2025-08-05 11:50:00,1445.0,1450.0,1440.0,1450.0,187900
2025-08-05 11:55:00,1450.0,1450.0,1440.0,1440.0,263200
2025-08-05 13:30:00,1445.0,1445.0,1435.0,1435.0,1058900
2025-08-05 13:35:00,1435.0,1440.0,1430.0,1435.0,786300
2025-08-05 13:40:00,1440.0,1440.0,1430.0,1430.0,517900
2025-08-05 13:45:00,1430.0,1445.0,1430.0,1435.0,945700
2025-08-05 13:50:00,1440.0,1440.0,1435.0,1440.0,160700
2025-08-05 13:55:00,1440.0,1440.0,1425.0,1430.0,1790800
2025-08-05 14:00:00,1425.0,1430.0,1425.0,1425.0,450900
2025-08-05 14:05:00,1425.0,1430.0,1425.0,1425.0,660100
2025-08-05 14:10:00,1430.0,1450.0,1430.0,1450.0,1073000
2025-08-05 14:15:00,1450.0,1450.0,1440.0,1445.0,184600
2025-08-05 14:20:00,1440.0,1450.0,1440.0,1450.0,635600
2025-08-05 14:25:00,1450.0,1455.0,1445.0,1455.0,386100
2025-08-05 14:30:00,1455.0,1455.0,1450.0,1455.0,216400
2025-08-05 14:35:00,1455.0,1460.0,1450.0,1460.0,723100
2025-08-05 14:40:00,1460.0,1465.0,1455.0,1460.0,523400
2025-08-05 14:45:00,1460.0,1460.0,1455.0,1460.0,253600
2025-08-05 14:50:00,1460.0,1465.0,1455.0,1455.0,866700
2025-08-05 14:55:00,1450.0,1455.0,1445.0,1455.0,596900
2025-08-05 15:00:00,1455.0,1465.0,1450.0,1465.0,308000
2025-08-05 15:05:00,1460.0,1465.0,1460.0,1465.0,157900
2025-08-05 15:10:00,1460.0,1465.0,1450.0,1450.0,1056000
2025-08-05 15:15:00,1450.0,1470.0,1450.0,1465.0,1207100
2025-08-05 15:20:00,1460.0,1465.0,1460.0,1465.0,151400
2025-08-05 15:25:00,1460.0,1470.0,1455.0,1455.0,772500
2025-08-05 15:30:00,1460.0,1460.0,1450.0,1450.0,575300
2025-08-05 15:35:00,1450.0,1455.0,1450.0,1450.0,238400
2025-08-05 15:40:00,1450.0,1460.0,1445.0,1455.0,1785200
2025-08-05 15:45:00,1455.0,1470.0,1455.0,1470.0,451700
2025-08-05 16:00:00,1465.0,1465.0,1465.0,1465.0,646900
2025-08-05 16:05:00,1465.0,1465.0,1465.0,1465.0,32000
2025-08-05 16:10:00,1465.0,1465.0,1465.0,1465.0,0
2025-08-06 09:00:00,1470.0,1475.0,1465.0,1475.0,0
2025-08-06 09:05:00,1475.0,1475.0,1465.0,1465.0,337300
2025-08-06 09:10:00,1465.0,1465.0,1450.0,1455.0,526600
2025-08-06 09:15:00,1455.0,1465.0,1455.0,1460.0,158600
2025-08-06 09:20:00,1460.0,1465.0,1455.0,1465.0,724200
2025-08-06 09:25:00,1465.0,1470.0,1460.0,1470.0,616000
2025-08-06 09:30:00,1470.0,1470.0,1460.0,1460.0,131800
2025-08-06 09:35:00,1460.0,1465.0,1455.0,1460.0,379400
2025-08-06 09:40:00,1460.0,1460.0,1455.0,1455.0,149600
2025-08-06 09:45:00,1455.0,1460.0,1455.0,1460.0,74000
2025-08-06 09:50:00,1460.0,1480.0,1455.0,1480.0,1826400
2025-08-06 09:55:00,1480.0,1480.0,1470.0,1475.0,172900
2025-08-06 10:00:00,1475.0,1480.0,1470.0,1475.0,444100
2025-08-06 10:05:00,1475.0,1475.0,1470.0,1470.0,310600
2025-08-06 10:10:00,1465.0,1470.0,1465.0,1465.0,216700
2025-08-06 10:15:00,1465.0,1465.0,1460.0,1465.0,66800
2025-08-06 10:20:00,1465.0,1470.0,1460.0,1470.0,382400
2025-08-06 10:25:00,1465.0,1470.0,1465.0,1465.0,13000
2025-08-06 10:30:00,1470.0,1475.0,1470.0,1475.0,152500
2025-08-06 10:35:00,1475.0,1480.0,1470.0,1480.0,101500
2025-08-06 10:40:00,1480.0,1480.0,1475.0,1480.0,56800
2025-08-06 10:45:00,1480.0,1480.0,1475.0,1475.0,160800
2025-08-06 10:50:00,1475.0,1475.0,1470.0,1475.0,243300
2025-08-06 10:55:00,1475.0,1480.0,1475.0,1475.0,23600
2025-08-06 11:00:00,1480.0,1480.0,1475.0,1480.0,52700
2025-08-06 11:05:00,1475.0,1475.0,1465.0,1470.0,349100
2025-08-06 11:10:00,1470.0,1475.0,1465.0,1465.0,114100
2025-08-06 11:15:00,1465.0,1475.0,1465.0,1470.0,39500
2025-08-06 11:20:00,1470.0,1475.0,1465.0,1470.0,74300
2025-08-06 11:25:00,1475.0,1475.0,1470.0,1475.0,63700
2025-08-06 11:30:00,1475.0,1475.0,1470.0,1475.0,58500
2025-08-06 11:35:00,1475.0,1475.0,1475.0,1475.0,55800
2025-08-06 11:40:00,1475.0,1475.0,1470.0,1475.0,310700
2025-08-06 11:45:00,1480.0,1480.0,1475.0,1480.0,63100
2025-08-06 11:50:00,1475.0,1480.0,1475.0,1480.0,55900
2025-08-06 11:55:00,1480.0,1480.0,1475.0,1480.0,124500
2025-08-06 13:30:00,1480.0,1485.0,1475.0,1485.0,266300
2025-08-06 13:35:00,1485.0,1485.0,1480.0,1480.0,67400
2025-08-06 13:40:00,1485.0,1485.0,1480.0,1485.0,94800
2025-08-06 13:45:00,1485.0,1485.0,1480.0,1485.0,76500
2025-08-06 13:50:00,1485.0,1490.0,1480.0,1480.0,443900
2025-08-06 13:55:00,1480.0,1485.0,1480.0,1485.0,9000
2025-08-06 14:00:00,1480.0,1485.0,1480.0,1485.0,63900
2025-08-06 14:05:00,1480.0,1485.0,1480.0,1480.0,65700
2025-08-06 14:10:00,1485.0,1485.0,1480.0,1480.0,104000
2025-08-06 14:15:00,1485.0,1485.0,1480.0,1485.0,121600
2025-08-06 14:20:00,1485.0,1485.0,1480.0,1480.0,104200
2025-08-06 14:25:00,1485.0,1485.0,1480.0,1485.0,281100
2025-08-06 14:30:00,1485.0,1485.0,1480.0,1485.0,144200
