Datetime,Open,High,Low,Close,Adj Close,Volume
2025-05-22 09:00:00+07:00,78.0,80.0,78.0,80.0,80.0,0
2025-05-22 09:05:00+07:00,80.0,80.0,80.0,80.0,80.0,0
2025-05-22 09:10:00+07:00,80.0,80.0,80.0,80.0,80.0,20000
2025-05-22 09:20:00+07:00,80.0,80.0,80.0,80.0,80.0,10161000
2025-05-22 09:25:00+07:00,80.0,80.0,80.0,80.0,80.0,400
2025-05-22 09:30:00+07:00,80.0,80.0,80.0,80.0,80.0,5900
2025-05-22 09:35:00+07:00,80.0,80.0,80.0,80.0,80.0,47100
2025-05-22 09:40:00+07:00,80.0,80.0,80.0,80.0,80.0,142500
2025-05-22 09:45:00+07:00,80.0,80.0,80.0,80.0,80.0,0
2025-05-22 10:20:00+07:00,80.0,80.0,80.0,80.0,80.0,6000
2025-05-22 10:25:00+07:00,80.0,80.0,80.0,80.0,80.0,97000
2025-05-22 10:35:00+07:00,80.0,80.0,80.0,80.0,80.0,700
2025-05-22 10:55:00+07:00,80.0,80.0,80.0,80.0,80.0,200
2025-05-22 11:00:00+07:00,80.0,80.0,80.0,80.0,80.0,9900
2025-05-22 11:30:00+07:00,80.0,80.0,80.0,80.0,80.0,400
2025-05-22 11:35:00+07:00,80.0,80.0,80.0,80.0,80.0,800
2025-05-22 11:40:00+07:00,80.0,80.0,80.0,80.0,80.0,22000
2025-05-22 13:45:00+07:00,80.0,80.0,80.0,80.0,80.0,55000
2025-05-22 13:55:00+07:00,80.0,80.0,80.0,80.0,80.0,56300
2025-05-22 14:00:00+07:00,80.0,80.0,80.0,80.0,80.0,0
2025-05-22 14:15:00+07:00,80.0,80.0,80.0,80.0,80.0,32100
2025-05-22 14:20:00+07:00,80.0,80.0,80.0,80.0,80.0,50000
2025-05-22 14:50:00+07:00,80.0,80.0,80.0,80.0,80.0,50000
2025-05-22 15:20:00+07:00,80.0,80.0,80.0,80.0,80.0,50000
2025-05-23 09:00:00+07:00,88.0,88.0,88.0,88.0,88.0,0
2025-05-23 09:05:00+07:00,88.0,88.0,88.0,88.0,88.0,5100
2025-05-23 09:10:00+07:00,88.0,88.0,88.0,88.0,88.0,34100
2025-05-23 09:15:00+07:00,88.0,88.0,88.0,88.0,88.0,98300
2025-05-23 09:20:00+07:00,88.0,88.0,88.0,88.0,88.0,1000
2025-05-23 09:25:00+07:00,88.0,88.0,88.0,88.0,88.0,112300
2025-05-23 09:30:00+07:00,88.0,88.0,88.0,88.0,88.0,0
2025-05-23 09:35:00+07:00,88.0,88.0,88.0,88.0,88.0,1000
2025-05-23 09:50:00+07:00,88.0,88.0,88.0,88.0,88.0,30000
2025-05-23 09:55:00+07:00,88.0,88.0,88.0,88.0,88.0,5000
2025-05-23 10:05:00+07:00,88.0,88.0,88.0,88.0,88.0,410000
2025-05-23 10:20:00+07:00,88.0,88.0,88.0,88.0,88.0,100000
2025-05-23 10:25:00+07:00,88.0,88.0,88.0,88.0,88.0,0
2025-05-23 10:40:00+07:00,88.0,88.0,88.0,88.0,88.0,520000
2025-05-23 10:45:00+07:00,88.0,88.0,88.0,88.0,88.0,1483800
2025-05-23 10:50:00+07:00,88.0,88.0,88.0,88.0,88.0,633700
2025-05-23 10:55:00+07:00,88.0,88.0,88.0,88.0,88.0,0
2025-05-23 11:00:00+07:00,88.0,88.0,88.0,88.0,88.0,11345800
2025-05-23 11:05:00+07:00,88.0,88.0,88.0,88.0,88.0,337400
2025-05-23 11:10:00+07:00,88.0,88.0,88.0,88.0,88.0,6024500
2025-05-23 11:15:00+07:00,88.0,88.0,88.0,88.0,88.0,476100
2025-05-23 11:20:00+07:00,88.0,88.0,88.0,88.0,88.0,116100
2025-05-23 11:25:00+07:00,88.0,88.0,87.0,88.0,88.0,4848700
2025-05-23 14:00:00+07:00,88.0,88.0,79.0,88.0,88.0,7973800
2025-05-23 14:05:00+07:00,88.0,88.0,87.0,88.0,88.0,5655400
2025-05-23 14:10:00+07:00,88.0,88.0,83.0,87.0,87.0,3660000
2025-05-23 14:15:00+07:00,87.0,87.0,85.0,87.0,87.0,878400
2025-05-23 14:20:00+07:00,87.0,88.0,87.0,87.0,87.0,2878900
2025-05-23 14:25:00+07:00,87.0,87.0,86.0,87.0,87.0,2522100
2025-05-23 14:30:00+07:00,88.0,88.0,87.0,88.0,88.0,2185400
2025-05-23 14:35:00+07:00,88.0,88.0,87.0,88.0,88.0,1358800
2025-05-23 14:40:00+07:00,88.0,88.0,88.0,88.0,88.0,1221000
2025-05-23 14:45:00+07:00,88.0,88.0,88.0,88.0,88.0,625100
2025-05-23 14:50:00+07:00,88.0,88.0,88.0,88.0,88.0,437100
2025-05-23 14:55:00+07:00,88.0,88.0,88.0,88.0,88.0,12900
2025-05-23 15:05:00+07:00,88.0,88.0,88.0,88.0,88.0,9000
2025-05-23 15:10:00+07:00,88.0,88.0,88.0,88.0,88.0,0
2025-05-23 15:30:00+07:00,88.0,88.0,88.0,88.0,88.0,62800
2025-05-23 15:35:00+07:00,88.0,88.0,88.0,88.0,88.0,109000
2025-05-23 15:40:00+07:00,88.0,88.0,88.0,88.0,88.0,0
2025-05-23 15:45:00+07:00,88.0,88.0,88.0,88.0,88.0,64100
2025-05-26 09:00:00+07:00,96.0,96.0,89.0,90.0,90.0,0
2025-05-26 09:05:00+07:00,91.0,96.0,90.0,93.0,93.0,2554200
2025-05-26 09:10:00+07:00,93.0,94.0,91.0,92.0,92.0,468900
2025-05-26 09:15:00+07:00,92.0,93.0,90.0,93.0,93.0,538800
2025-05-26 09:20:00+07:00,93.0,96.0,93.0,95.0,95.0,2719600
2025-05-26 09:25:00+07:00,96.0,96.0,95.0,95.0,95.0,885900
2025-05-26 09:30:00+07:00,96.0,96.0,95.0,96.0,96.0,2213700
2025-05-26 09:35:00+07:00,96.0,96.0,96.0,96.0,96.0,2416500
2025-05-26 09:40:00+07:00,96.0,96.0,95.0,95.0,95.0,189700
2025-05-26 09:45:00+07:00,96.0,96.0,96.0,96.0,96.0,50700
2025-05-26 09:50:00+07:00,96.0,96.0,95.0,96.0,96.0,526300
2025-05-26 09:55:00+07:00,96.0,96.0,95.0,96.0,96.0,82000
2025-05-26 10:00:00+07:00,96.0,96.0,94.0,95.0,95.0,1784200
2025-05-26 10:05:00+07:00,95.0,95.0,89.0,89.0,89.0,4871100
2025-05-26 10:10:00+07:00,90.0,93.0,90.0,92.0,92.0,945600
2025-05-26 10:15:00+07:00,92.0,92.0,90.0,91.0,91.0,128100
2025-05-26 10:20:00+07:00,92.0,92.0,92.0,92.0,92.0,0
2025-05-26 10:25:00+07:00,92.0,92.0,90.0,91.0,91.0,376600
2025-05-26 10:30:00+07:00,91.0,92.0,91.0,91.0,91.0,186100
2025-05-26 10:35:00+07:00,91.0,91.0,90.0,90.0,90.0,11700
2025-05-26 10:40:00+07:00,90.0,91.0,90.0,90.0,90.0,681600
2025-05-26 10:45:00+07:00,91.0,91.0,91.0,91.0,91.0,5200
2025-05-26 10:50:00+07:00,90.0,90.0,90.0,90.0,90.0,89300
2025-05-26 10:55:00+07:00,90.0,90.0,90.0,90.0,90.0,20800
2025-05-26 11:00:00+07:00,91.0,91.0,91.0,91.0,91.0,33900
2025-05-26 11:05:00+07:00,91.0,91.0,90.0,91.0,91.0,219300
2025-05-26 11:10:00+07:00,90.0,90.0,90.0,90.0,90.0,1600
2025-05-26 11:15:00+07:00,90.0,93.0,90.0,92.0,92.0,3085600
2025-05-26 11:20:00+07:00,92.0,92.0,88.0,91.0,91.0,533300
2025-05-26 11:25:00+07:00,89.0,89.0,87.0,87.0,87.0,1233700
2025-05-26 11:30:00+07:00,87.0,91.0,85.0,88.0,88.0,280400
2025-05-26 11:35:00+07:00,88.0,89.0,87.0,89.0,89.0,169600
