Datetime,Open,High,Low,Close,Volume
2025-08-05 09:00:00,1170.0,1175.0,1160.0,1175.0,0
2025-08-05 09:05:00,1175.0,1180.0,1170.0,1175.0,740900
2025-08-05 09:10:00,1170.0,1180.0,1170.0,1180.0,197900
2025-08-05 09:15:00,1180.0,1190.0,1175.0,1185.0,441300
2025-08-05 09:20:00,1185.0,1190.0,1180.0,1185.0,129000
2025-08-05 09:25:00,1185.0,1195.0,1185.0,1190.0,304500
2025-08-05 09:30:00,1190.0,1195.0,1185.0,1185.0,400400
2025-08-05 09:35:00,1185.0,1190.0,1180.0,1180.0,106400
2025-08-05 09:40:00,1185.0,1185.0,1175.0,1180.0,379500
2025-08-05 09:45:00,1180.0,1180.0,1175.0,1175.0,61500
2025-08-05 09:50:00,1180.0,1180.0,1175.0,1175.0,89100
2025-08-05 09:55:00,1175.0,1180.0,1170.0,1170.0,688000
2025-08-05 10:00:00,1170.0,1170.0,1170.0,1170.0,204000
2025-08-05 10:05:00,1165.0,1170.0,1165.0,1170.0,41200
2025-08-05 10:10:00,1170.0,1175.0,1165.0,1170.0,260300
2025-08-05 10:15:00,1170.0,1170.0,1165.0,1170.0,24000
2025-08-05 10:20:00,1170.0,1170.0,1165.0,1170.0,47800
2025-08-05 10:25:00,1170.0,1170.0,1170.0,1170.0,30200
2025-08-05 10:30:00,1170.0,1170.0,1165.0,1165.0,158400
2025-08-05 10:35:00,1165.0,1170.0,1165.0,1170.0,161800
2025-08-05 10:40:00,1170.0,1175.0,1170.0,1170.0,96100
2025-08-05 10:45:00,1175.0,1175.0,1170.0,1170.0,16400
2025-08-05 10:50:00,1165.0,1170.0,1165.0,1170.0,30000
2025-08-05 10:55:00,1170.0,1170.0,1165.0,1165.0,21300
2025-08-05 11:00:00,1165.0,1170.0,1165.0,1165.0,89200
2025-08-05 11:05:00,1165.0,1170.0,1165.0,1165.0,62300
2025-08-05 11:10:00,1165.0,1170.0,1165.0,1165.0,57500
2025-08-05 11:15:00,1165.0,1165.0,1165.0,1165.0,38600
2025-08-05 11:20:00,1165.0,1170.0,1165.0,1165.0,286100
2025-08-05 11:25:00,1165.0,1170.0,1160.0,1160.0,554200
2025-08-05 11:30:00,1160.0,1165.0,1155.0,1155.0,357100
2025-08-05 11:35:00,1155.0,1160.0,1155.0,1155.0,62100
2025-08-05 11:40:00,1155.0,1160.0,1155.0,1155.0,99300
2025-08-05 11:45:00,1155.0,1160.0,1155.0,1155.0,441700
2025-08-05 11:50:00,1155.0,1160.0,1155.0,1155.0,34400
2025-08-05 11:55:00,1160.0,1160.0,1155.0,1155.0,65500
2025-08-05 13:30:00,1160.0,1160.0,1155.0,1155.0,136800
2025-08-05 13:35:00,1155.0,1165.0,1155.0,1160.0,505500
2025-08-05 13:40:00,1160.0,1165.0,1160.0,1160.0,75300
2025-08-05 13:45:00,1160.0,1165.0,1160.0,1160.0,99500
2025-08-05 13:50:00,1160.0,1165.0,1155.0,1155.0,220100
2025-08-05 13:55:00,1155.0,1170.0,1155.0,1160.0,155600
2025-08-05 14:00:00,1165.0,1165.0,1155.0,1160.0,230400
2025-08-05 14:05:00,1160.0,1165.0,1155.0,1160.0,136200
2025-08-05 14:10:00,1160.0,1165.0,1160.0,1160.0,78600
2025-08-05 14:15:00,1165.0,1165.0,1155.0,1155.0,220000
2025-08-05 14:20:00,1155.0,1160.0,1155.0,1155.0,54400
2025-08-05 14:25:00,1155.0,1160.0,1155.0,1160.0,122200
2025-08-05 14:30:00,1155.0,1160.0,1155.0,1155.0,209900
2025-08-05 14:35:00,1155.0,1160.0,1155.0,1155.0,150500
2025-08-05 14:40:00,1155.0,1160.0,1150.0,1150.0,563000
2025-08-05 14:45:00,1155.0,1160.0,1150.0,1155.0,226700
2025-08-05 14:50:00,1155.0,1160.0,1150.0,1150.0,150500
2025-08-05 14:55:00,1150.0,1155.0,1150.0,1150.0,67700
2025-08-05 15:00:00,1155.0,1155.0,1150.0,1150.0,125300
2025-08-05 15:05:00,1150.0,1155.0,1150.0,1150.0,248200
2025-08-05 15:10:00,1155.0,1155.0,1150.0,1150.0,151400
2025-08-05 15:15:00,1150.0,1155.0,1150.0,1150.0,91900
2025-08-05 15:20:00,1150.0,1155.0,1150.0,1155.0,103800
2025-08-05 15:25:00,1150.0,1155.0,1150.0,1155.0,278700
2025-08-05 15:30:00,1150.0,1155.0,1150.0,1155.0,97600
2025-08-05 15:35:00,1155.0,1155.0,1150.0,1150.0,522300
2025-08-05 15:40:00,1155.0,1155.0,1150.0,1150.0,384500
2025-08-05 15:45:00,1155.0,1155.0,1150.0,1155.0,878200
2025-08-05 16:00:00,1150.0,1150.0,1150.0,1150.0,656100
2025-08-05 16:05:00,1150.0,1150.0,1150.0,1150.0,31000
2025-08-05 16:10:00,1150.0,1150.0,1150.0,1150.0,1200
2025-08-06 09:00:00,1170.0,1180.0,1160.0,1170.0,0
2025-08-06 09:05:00,1170.0,1175.0,1165.0,1170.0,207000
2025-08-06 09:10:00,1170.0,1190.0,1170.0,1185.0,1583800
2025-08-06 09:15:00,1180.0,1185.0,1180.0,1185.0,225800
2025-08-06 09:20:00,1185.0,1185.0,1175.0,1175.0,302100
2025-08-06 09:25:00,1180.0,1185.0,1175.0,1180.0,205100
2025-08-06 09:30:00,1180.0,1185.0,1175.0,1185.0,221600
2025-08-06 09:35:00,1185.0,1190.0,1175.0,1180.0,254200
2025-08-06 09:40:00,1180.0,1190.0,1180.0,1190.0,473800
2025-08-06 09:45:00,1185.0,1190.0,1180.0,1185.0,86000
2025-08-06 09:50:00,1185.0,1185.0,1180.0,1185.0,86000
2025-08-06 09:55:00,1185.0,1200.0,1180.0,1185.0,1859000
2025-08-06 10:00:00,1185.0,1195.0,1185.0,1195.0,133300
2025-08-06 10:05:00,1195.0,1195.0,1185.0,1185.0,307700
2025-08-06 10:10:00,1190.0,1200.0,1185.0,1200.0,806000
2025-08-06 10:15:00,1200.0,1205.0,1195.0,1200.0,737300
2025-08-06 10:20:00,1205.0,1210.0,1200.0,1210.0,729700
2025-08-06 10:25:00,1205.0,1205.0,1195.0,1200.0,644100
2025-08-06 10:30:00,1195.0,1200.0,1190.0,1195.0,177700
2025-08-06 10:35:00,1195.0,1195.0,1185.0,1190.0,152400
2025-08-06 10:40:00,1190.0,1195.0,1190.0,1195.0,53700
2025-08-06 10:45:00,1195.0,1195.0,1190.0,1195.0,144700
2025-08-06 10:50:00,1190.0,1195.0,1190.0,1190.0,117600
2025-08-06 10:55:00,1195.0,1195.0,1190.0,1190.0,100100
