Datetime,Open,High,Low,Close,Volume
2025-08-05 09:00:00,2400.0,2510.0,2400.0,2500.0,0
2025-08-05 09:05:00,2500.0,2510.0,2450.0,2460.0,3760000
2025-08-05 09:10:00,2460.0,2490.0,2460.0,2490.0,1234800
2025-08-05 09:15:00,2480.0,2530.0,2480.0,2520.0,2442300
2025-08-05 09:20:00,2520.0,2530.0,2510.0,2520.0,1557200
2025-08-05 09:25:00,2520.0,2520.0,2510.0,2520.0,1577100
2025-08-05 09:30:00,2510.0,2540.0,2500.0,2510.0,6709300
2025-08-05 09:35:00,2500.0,2510.0,2470.0,2480.0,2252200
2025-08-05 09:40:00,2480.0,2510.0,2480.0,2500.0,520300
2025-08-05 09:45:00,2500.0,2510.0,2500.0,2510.0,271700
2025-08-05 09:50:00,2510.0,2540.0,2510.0,2540.0,1415200
2025-08-05 09:55:00,2540.0,2550.0,2530.0,2540.0,2194900
2025-08-05 10:00:00,2550.0,2640.0,2540.0,2570.0,12021400
2025-08-05 10:05:00,2580.0,2580.0,2540.0,2550.0,1371000
2025-08-05 10:10:00,2550.0,2590.0,2550.0,2590.0,1220800
2025-08-05 10:15:00,2580.0,2590.0,2560.0,2570.0,1048000
2025-08-05 10:20:00,2570.0,2570.0,2540.0,2550.0,986300
2025-08-05 10:25:00,2550.0,2550.0,2520.0,2520.0,739700
2025-08-05 10:30:00,2520.0,2530.0,2510.0,2520.0,732400
2025-08-05 10:35:00,2510.0,2540.0,2510.0,2540.0,1310200
2025-08-05 10:40:00,2540.0,2540.0,2530.0,2530.0,124300
2025-08-05 10:45:00,2530.0,2550.0,2530.0,2550.0,483400
2025-08-05 10:50:00,2550.0,2550.0,2540.0,2550.0,224300
2025-08-05 10:55:00,2550.0,2570.0,2540.0,2570.0,998000
2025-08-05 11:00:00,2560.0,2570.0,2560.0,2570.0,168000
2025-08-05 11:05:00,2570.0,2570.0,2550.0,2550.0,406100
2025-08-05 11:10:00,2550.0,2560.0,2550.0,2550.0,156000
2025-08-05 11:15:00,2550.0,2570.0,2550.0,2560.0,540200
2025-08-05 11:20:00,2570.0,2570.0,2560.0,2570.0,460700
2025-08-05 11:25:00,2570.0,2570.0,2560.0,2560.0,433000
2025-08-05 11:30:00,2570.0,2570.0,2560.0,2560.0,197900
2025-08-05 11:35:00,2570.0,2570.0,2560.0,2570.0,306300
2025-08-05 11:40:00,2570.0,2580.0,2550.0,2570.0,1257800
2025-08-05 11:45:00,2570.0,2570.0,2550.0,2550.0,245900
2025-08-05 11:50:00,2550.0,2580.0,2550.0,2580.0,756500
2025-08-05 11:55:00,2570.0,2580.0,2570.0,2580.0,324400
2025-08-05 13:30:00,2570.0,2610.0,2560.0,2600.0,3615400
2025-08-05 13:35:00,2590.0,2620.0,2590.0,2600.0,1945400
2025-08-05 13:40:00,2590.0,2620.0,2590.0,2610.0,753200
2025-08-05 13:45:00,2620.0,2630.0,2600.0,2620.0,1849200
2025-08-05 13:50:00,2630.0,2630.0,2620.0,2630.0,452900
2025-08-05 13:55:00,2620.0,2630.0,2590.0,2590.0,1561100
2025-08-05 14:00:00,2590.0,2590.0,2560.0,2590.0,1523500
2025-08-05 14:05:00,2590.0,2600.0,2580.0,2600.0,492600
2025-08-05 14:10:00,2600.0,2620.0,2590.0,2610.0,1255700
2025-08-05 14:15:00,2610.0,2610.0,2600.0,2610.0,300500
2025-08-05 14:20:00,2610.0,2610.0,2600.0,2610.0,414300
2025-08-05 14:25:00,2610.0,2610.0,2600.0,2600.0,385300
2025-08-05 14:30:00,2600.0,2600.0,2570.0,2590.0,952300
2025-08-05 14:35:00,2590.0,2600.0,2580.0,2590.0,342000
2025-08-05 14:40:00,2600.0,2600.0,2580.0,2590.0,705800
2025-08-05 14:45:00,2590.0,2600.0,2580.0,2590.0,211200
2025-08-05 14:50:00,2590.0,2600.0,2590.0,2600.0,270900
2025-08-05 14:55:00,2600.0,2600.0,2590.0,2590.0,456900
2025-08-05 15:00:00,2600.0,2600.0,2580.0,2590.0,828400
2025-08-05 15:05:00,2590.0,2610.0,2580.0,2610.0,1313400
2025-08-05 15:10:00,2610.0,2610.0,2600.0,2610.0,423900
2025-08-05 15:15:00,2600.0,2610.0,2600.0,2610.0,253000
2025-08-05 15:20:00,2610.0,2610.0,2600.0,2610.0,427000
2025-08-05 15:25:00,2610.0,2610.0,2580.0,2590.0,1634200
2025-08-05 15:30:00,2580.0,2620.0,2580.0,2620.0,1549000
2025-08-05 15:35:00,2620.0,2630.0,2610.0,2630.0,1470600
2025-08-05 15:40:00,2630.0,2650.0,2620.0,2650.0,3850100
2025-08-05 15:45:00,2640.0,2650.0,2620.0,2640.0,2658200
2025-08-05 15:50:00,2630.0,2630.0,2630.0,2630.0,0
2025-08-05 16:00:00,2640.0,2640.0,2640.0,2640.0,3875000
2025-08-05 16:05:00,2640.0,2640.0,2640.0,2640.0,1307300
2025-08-05 16:10:00,2640.0,2640.0,2640.0,2640.0,558500
2025-08-06 09:00:00,2670.0,2680.0,2600.0,2610.0,0
2025-08-06 09:05:00,2600.0,2640.0,2600.0,2620.0,2294800
2025-08-06 09:10:00,2620.0,2630.0,2610.0,2620.0,2064100
2025-08-06 09:15:00,2620.0,2630.0,2610.0,2630.0,1215700
2025-08-06 09:20:00,2630.0,2660.0,2630.0,2630.0,2156900
2025-08-06 09:25:00,2630.0,2640.0,2620.0,2630.0,373000
2025-08-06 09:30:00,2630.0,2640.0,2620.0,2640.0,339500
2025-08-06 09:35:00,2630.0,2640.0,2630.0,2630.0,264800
2025-08-06 09:40:00,2640.0,2640.0,2630.0,2640.0,353000
2025-08-06 09:45:00,2640.0,2640.0,2610.0,2620.0,1961600
2025-08-06 09:50:00,2620.0,2620.0,2610.0,2620.0,305500
2025-08-06 09:55:00,2620.0,2630.0,2610.0,2630.0,375200
2025-08-06 10:00:00,2630.0,2630.0,2620.0,2620.0,348700
2025-08-06 10:05:00,2630.0,2640.0,2620.0,2630.0,379200
2025-08-06 10:10:00,2620.0,2640.0,2620.0,2630.0,210900
2025-08-06 10:15:00,2640.0,2660.0,2630.0,2650.0,1661900
2025-08-06 10:20:00,2650.0,2660.0,2640.0,2650.0,1765400
2025-08-06 10:25:00,2640.0,2650.0,2630.0,2640.0,566200
2025-08-06 10:30:00,2640.0,2640.0,2630.0,2630.0,302300
2025-08-06 10:35:00,2640.0,2640.0,2630.0,2640.0,113700
2025-08-06 10:40:00,2640.0,2650.0,2630.0,2640.0,263200
2025-08-06 10:45:00,2640.0,2650.0,2640.0,2650.0,334900
2025-08-06 10:50:00,2650.0,2650.0,2620.0,2620.0,973100
2025-08-06 10:55:00,2630.0,2630.0,2620.0,2630.0,170800
2025-08-06 11:00:00,2620.0,2630.0,2620.0,2630.0,269600
2025-08-06 11:05:00,2620.0,2630.0,2610.0,2610.0,1340000
2025-08-06 11:10:00,2620.0,2630.0,2610.0,2630.0,106400
2025-08-06 11:15:00,2620.0,2630.0,2620.0,2630.0,85800
2025-08-06 11:20:00,2630.0,2630.0,2620.0,2620.0,56600
2025-08-06 11:25:00,2620.0,2630.0,2620.0,2620.0,117400
2025-08-06 11:30:00,2630.0,2630.0,2620.0,2630.0,70100
2025-08-06 11:35:00,2620.0,2630.0,2620.0,2620.0,72900
2025-08-06 11:40:00,2630.0,2630.0,2620.0,2630.0,156600
2025-08-06 11:45:00,2630.0,2630.0,2620.0,2630.0,335400
2025-08-06 11:50:00,2620.0,2630.0,2610.0,2620.0,53600
2025-08-06 11:55:00,2620.0,2630.0,2610.0,2620.0,388200
2025-08-06 13:30:00,2630.0,2630.0,2610.0,2620.0,694100
2025-08-06 13:35:00,2610.0,2620.0,2610.0,2620.0,159700
2025-08-06 13:40:00,2610.0,2620.0,2610.0,2620.0,133900
2025-08-06 13:45:00,2610.0,2620.0,2600.0,2600.0,1039300
2025-08-06 13:50:00,2600.0,2620.0,2600.0,2610.0,844300
2025-08-06 13:55:00,2610.0,2620.0,2600.0,2610.0,386000
2025-08-06 14:00:00,2610.0,2620.0,2600.0,2610.0,260000
2025-08-06 14:05:00,2610.0,2620.0,2610.0,2610.0,51700
2025-08-06 14:10:00,2620.0,2630.0,2610.0,2630.0,432200
2025-08-06 14:15:00,2620.0,2630.0,2620.0,2630.0,118300
2025-08-06 14:20:00,2630.0,2630.0,2620.0,2630.0,65400
2025-08-06 14:25:00,2630.0,2640.0,2620.0,2630.0,585400
2025-08-06 14:30:00,2630.0,2640.0,2620.0,2630.0,370500
2025-08-06 14:35:00,2630.0,2630.0,2610.0,2620.0,598300
2025-08-06 14:40:00,2620.0,2630.0,2620.0,2620.0,552700
2025-08-06 14:45:00,2620.0,2630.0,2610.0,2610.0,559500
2025-08-06 14:50:00,2620.0,2630.0,2610.0,2620.0,122700
2025-08-06 14:55:00,2620.0,2630.0,2610.0,2620.0,375200
2025-08-06 15:00:00,2620.0,2620.0,2610.0,2620.0,502800
2025-08-06 15:05:00,2620.0,2620.0,2610.0,2620.0,637000
2025-08-06 15:10:00,2620.0,2620.0,2610.0,2610.0,88100
2025-08-06 15:15:00,2620.0,2620.0,2610.0,2620.0,216300
2025-08-06 15:20:00,2610.0,2620.0,2610.0,2610.0,187300
2025-08-06 15:25:00,2610.0,2640.0,2610.0,2630.0,1642600
2025-08-06 15:30:00,2640.0,2640.0,2630.0,2630.0,275600
2025-08-06 15:35:00,2640.0,2640.0,2620.0,2620.0,351600
2025-08-06 15:40:00,2620.0,2640.0,2620.0,2630.0,1291200
2025-08-06 15:45:00,2620.0,2630.0,2620.0,2630.0,700700
2025-08-06 16:00:00,2600.0,2600.0,2600.0,2600.0,2973200
2025-08-06 16:05:00,2600.0,2600.0,2600.0,2600.0,139900
2025-08-06 16:10:00,2600.0,2600.0,2600.0,2600.0,65400
2025-08-07 09:00:00,2610.0,2640.0,2600.0,2610.0,0
2025-08-07 09:05:00,2610.0,2630.0,2610.0,2610.0,686700
2025-08-07 09:10:00,2620.0,2630.0,2610.0,2620.0,579500
2025-08-07 09:15:00,2620.0,2630.0,2600.0,2600.0,577100
2025-08-07 09:20:00,2600.0,2610.0,2570.0,2580.0,1394300
2025-08-07 09:25:00,2570.0,2590.0,2570.0,2580.0,395900
2025-08-07 09:30:00,2580.0,2590.0,2560.0,2590.0,1441500
2025-08-07 09:35:00,2590.0,2590.0,2560.0,2560.0,1133800
2025-08-07 09:40:00,2560.0,2580.0,2560.0,2570.0,799500
2025-08-07 09:45:00,2580.0,2590.0,2570.0,2580.0,184100
2025-08-07 09:50:00,2590.0,2590.0,2570.0,2580.0,254200
2025-08-07 09:55:00,2580.0,2590.0,2580.0,2580.0,212100
2025-08-07 10:00:00,2580.0,2590.0,2580.0,2580.0,167100
2025-08-07 10:05:00,2580.0,2590.0,2570.0,2580.0,319200
2025-08-07 10:10:00,2580.0,2600.0,2570.0,2590.0,1417700
2025-08-07 10:15:00,2590.0,2590.0,2580.0,2580.0,126800
2025-08-07 10:20:00,2580.0,2590.0,2580.0,2580.0,215900
2025-08-07 10:25:00,2580.0,2580.0,2570.0,2570.0,109400
2025-08-07 10:30:00,2570.0,2580.0,2560.0,2560.0,364000
2025-08-07 10:35:00,2560.0,2570.0,2560.0,2570.0,128600
2025-08-07 10:40:00,2560.0,2570.0,2560.0,2560.0,108800
2025-08-07 10:45:00,2560.0,2570.0,2540.0,2540.0,3247200
2025-08-07 10:50:00,2540.0,2560.0,2540.0,2550.0,734400
2025-08-07 10:55:00,2550.0,2550.0,2540.0,2550.0,306900
2025-08-07 11:00:00,2540.0,2550.0,2540.0,2550.0,166800
2025-08-07 11:05:00,2540.0,2550.0,2540.0,2540.0,220900
2025-08-07 11:10:00,2540.0,2550.0,2530.0,2530.0,388400
2025-08-07 11:15:00,2540.0,2550.0,2530.0,2540.0,337000
2025-08-07 11:20:00,2550.0,2550.0,2540.0,2550.0,20900
2025-08-07 11:25:00,2550.0,2550.0,2540.0,2540.0,91500
2025-08-07 11:30:00,2540.0,2550.0,2540.0,2540.0,12200
2025-08-07 11:35:00,2540.0,2550.0,2540.0,2540.0,52600
2025-08-07 11:40:00,2540.0,2540.0,2530.0,2540.0,275400
2025-08-07 11:45:00,2540.0,2550.0,2540.0,2540.0,213100
2025-08-07 11:50:00,2540.0,2550.0,2530.0,2540.0,90500
2025-08-07 11:55:00,2540.0,2550.0,2530.0,2530.0,38100
2025-08-07 13:30:00,2540.0,2540.0,2520.0,2530.0,1668700
2025-08-07 13:35:00,2530.0,2540.0,2530.0,2530.0,226600
2025-08-07 13:40:00,2530.0,2540.0,2530.0,2540.0,339800
2025-08-07 13:45:00,2540.0,2540.0,2530.0,2530.0,169700
2025-08-07 13:50:00,2530.0,2540.0,2520.0,2520.0,1730200
2025-08-07 13:55:00,2520.0,2520.0,2500.0,2520.0,2467500
2025-08-07 14:00:00,2520.0,2520.0,2510.0,2510.0,205700
2025-08-07 14:05:00,2510.0,2510.0,2470.0,2510.0,5647600
2025-08-07 14:10:00,2500.0,2500.0,2490.0,2500.0,334200
2025-08-07 14:15:00,2490.0,2510.0,2490.0,2490.0,249700
2025-08-07 14:20:00,2490.0,2500.0,2480.0,2490.0,305800
2025-08-07 14:25:00,2490.0,2500.0,2470.0,2480.0,830900
2025-08-07 14:30:00,2480.0,2490.0,2470.0,2490.0,445200
2025-08-07 14:35:00,2500.0,2500.0,2490.0,2500.0,59000
2025-08-07 14:40:00,2500.0,2510.0,2490.0,2500.0,446500
2025-08-07 14:45:00,2510.0,2520.0,2490.0,2520.0,386300
2025-08-07 14:50:00,2510.0,2560.0,2510.0,2540.0,883000
2025-08-07 14:55:00,2540.0,2560.0,2540.0,2540.0,312000
2025-08-07 15:00:00,2540.0,2540.0,2530.0,2540.0,107600
2025-08-07 15:05:00,2540.0,2560.0,2520.0,2560.0,367900
2025-08-07 15:10:00,2560.0,2560.0,2530.0,2540.0,159100
2025-08-07 15:15:00,2540.0,2540.0,2510.0,2520.0,469900
2025-08-07 15:20:00,2520.0,2530.0,2510.0,2520.0,214000
2025-08-07 15:25:00,2520.0,2530.0,2510.0,2520.0,156700
2025-08-07 15:30:00,2520.0,2530.0,2510.0,2530.0,208700
2025-08-07 15:35:00,2530.0,2540.0,2520.0,2520.0,420100
2025-08-07 15:40:00,2520.0,2520.0,2510.0,2520.0,297400
2025-08-07 15:45:00,2520.0,2520.0,2500.0,2510.0,388400
2025-08-07 16:00:00,2520.0,2520.0,2520.0,2520.0,919200
2025-08-07 16:05:00,2520.0,2520.0,2520.0,2520.0,259400
2025-08-07 16:10:00,2520.0,2520.0,2520.0,2520.0,0
2025-08-08 09:00:00,2530.0,2540.0,2420.0,2450.0,0
2025-08-08 09:05:00,2450.0,2480.0,2440.0,2470.0,5229900
2025-08-08 09:10:00,2470.0,2470.0,2440.0,2440.0,1730000
2025-08-08 09:15:00,2450.0,2480.0,2440.0,2480.0,904400
2025-08-08 09:20:00,2480.0,2490.0,2470.0,2480.0,257100
2025-08-08 09:25:00,2470.0,2510.0,2460.0,2510.0,4139100
2025-08-08 09:30:00,2490.0,2520.0,2490.0,2520.0,1883300
