ticker,status,file,rows_before,rows_after,min_dt,max_dt,na_total,expected_per_day,last_day_coverage_pct,has_last_day
BUKA.JK,OK,emiten/cache_1m/BUKA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6516,411,77.13,True
BUKK.JK,OK,emiten/cache_1m/BUKK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16212,411,27.98,True
BULL.JK,OK,emiten/cache_1m/BULL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6954,411,65.69,True
BUMI.JK,OK,emiten/cache_1m/BUMI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6126,411,77.62,True
BUVA.JK,OK,emiten/cache_1m/BUVA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17148,411,0.97,True
BVIC.JK,OK,emiten/cache_1m/BVIC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11406,411,52.8,True
BWPT.JK,OK,emiten/cache_1m/BWPT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6234,411,76.89,True
BYAN.JK,OK,emiten/cache_1m/BYAN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16032,411,3.65,True
CAKK.JK,OK,emiten/cache_1m/CAKK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16608,411,8.76,True
CAMP.JK,OK,emiten/cache_1m/CAMP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14286,411,25.55,True
CARE.JK,OK,emiten/cache_1m/CARE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13434,411,31.14,True
CARS.JK,OK,emiten/cache_1m/CARS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11154,411,38.69,True
CASA.JK,OK,emiten/cache_1m/CASA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14946,411,20.19,True
CASH.JK,OK,emiten/cache_1m/CASH.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14526,411,21.41,True
CASS.JK,OK,emiten/cache_1m/CASS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14946,411,23.36,True
CBDK.JK,OK,emiten/cache_1m/CBDK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7590,411,68.37,True
CBPE.JK,OK,emiten/cache_1m/CBPE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16242,411,6.81,True
CBRE.JK,OK,emiten/cache_1m/CBRE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
CBUT.JK,OK,emiten/cache_1m/CBUT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15780,411,6.81,True
CCSI.JK,OK,emiten/cache_1m/CCSI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15726,411,12.9,True
CDIA.JK,OK,emiten/cache_1m/CDIA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6114,411,77.62,True
CEKA.JK,OK,emiten/cache_1m/CEKA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16506,411,6.81,True
CENT.JK,OK,emiten/cache_1m/CENT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11064,411,43.55,True
CFIN.JK,OK,emiten/cache_1m/CFIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13128,411,29.2,True
CGAS.JK,OK,emiten/cache_1m/CGAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9036,411,46.23,True
CHEK.JK,OK,emiten/cache_1m/CHEK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7824,411,70.32,True
CHEM.JK,OK,emiten/cache_1m/CHEM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8274,411,71.29,True
CHIP.JK,OK,emiten/cache_1m/CHIP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14718,411,25.06,True
CINT.JK,OK,emiten/cache_1m/CINT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14652,411,14.84,True
CITA.JK,OK,emiten/cache_1m/CITA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14520,411,36.98,True
CITY.JK,OK,emiten/cache_1m/CITY.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9252,411,54.5,True
CLAY.JK,OK,emiten/cache_1m/CLAY.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15162,411,23.36,True
CLEO.JK,OK,emiten/cache_1m/CLEO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7680,411,64.96,True
CLPI.JK,OK,emiten/cache_1m/CLPI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15702,411,9.25,True
CMNP.JK,OK,emiten/cache_1m/CMNP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15120,411,16.55,True
CMNT.JK,OK,emiten/cache_1m/CMNT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11136,411,43.31,True
CMPP.JK,OK,emiten/cache_1m/CMPP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17010,411,6.08,True
CMRY.JK,OK,emiten/cache_1m/CMRY.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11712,411,53.53,True
CNKO.JK,OK,emiten/cache_1m/CNKO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17124,411,0.97,True
CNMA.JK,OK,emiten/cache_1m/CNMA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8574,411,55.47,True
COCO.JK,OK,emiten/cache_1m/COCO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
COIN.JK,OK,emiten/cache_1m/COIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6114,411,77.86,True
CPIN.JK,OK,emiten/cache_1m/CPIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6252,411,75.67,True
CPRO.JK,OK,emiten/cache_1m/CPRO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11826,411,37.96,True
CRAB.JK,OK,emiten/cache_1m/CRAB.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15774,411,10.46,True
CRSN.JK,OK,emiten/cache_1m/CRSN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11814,411,34.06,True
CSAP.JK,OK,emiten/cache_1m/CSAP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15198,411,41.12,True
CSIS.JK,OK,emiten/cache_1m/CSIS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10608,411,76.16,True
CSMI.JK,OK,emiten/cache_1m/CSMI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14274,411,0.0,False
CSRA.JK,OK,emiten/cache_1m/CSRA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12420,411,35.04,True
CTBN.JK,OK,emiten/cache_1m/CTBN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16956,411,8.03,True
CTRA.JK,OK,emiten/cache_1m/CTRA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6264,411,75.18,True
CUAN.JK,OK,emiten/cache_1m/CUAN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6114,411,77.62,True
CYBR.JK,OK,emiten/cache_1m/CYBR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7944,411,51.82,True
DAAZ.JK,OK,emiten/cache_1m/DAAZ.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13572,411,21.41,True
DART.JK,OK,emiten/cache_1m/DART.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16086,411,18.25,True
DATA.JK,OK,emiten/cache_1m/DATA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8190,411,55.96,True
DAYA.JK,OK,emiten/cache_1m/DAYA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16518,411,4.14,True
DCII.JK,OK,emiten/cache_1m/DCII.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15630,411,25.79,True
DEPO.JK,OK,emiten/cache_1m/DEPO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16026,411,9.49,True
DEWA.JK,OK,emiten/cache_1m/DEWA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6174,411,76.64,True
DEWI.JK,OK,emiten/cache_1m/DEWI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6288,411,77.13,True
DFAM.JK,OK,emiten/cache_1m/DFAM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15930,411,7.79,True
DGIK.JK,OK,emiten/cache_1m/DGIK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12366,411,35.52,True
DGNS.JK,OK,emiten/cache_1m/DGNS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15570,411,18.25,True
DGWG.JK,OK,emiten/cache_1m/DGWG.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12186,411,44.04,True
DILD.JK,OK,emiten/cache_1m/DILD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10152,411,43.8,True
DIVA.JK,OK,emiten/cache_1m/DIVA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13938,411,17.52,True
DKFT.JK,OK,emiten/cache_1m/DKFT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6630,411,75.18,True
DKHH.JK,OK,emiten/cache_1m/DKHH.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6378,411,77.37,True
DLTA.JK,OK,emiten/cache_1m/DLTA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15474,411,18.0,True
DMAS.JK,OK,emiten/cache_1m/DMAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6726,411,76.89,True
DMMX.JK,OK,emiten/cache_1m/DMMX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13062,411,33.58,True
DMND.JK,OK,emiten/cache_1m/DMND.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15432,411,34.31,True
DNAR.JK,OK,emiten/cache_1m/DNAR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11274,411,32.12,True
DNET.JK,OK,emiten/cache_1m/DNET.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15978,411,19.46,True
DOID.JK,OK,emiten/cache_1m/DOID.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10026,411,46.23,True
DOOH.JK,OK,emiten/cache_1m/DOOH.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6546,411,75.18,True
DOSS.JK,OK,emiten/cache_1m/DOSS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14046,411,21.41,True
DPNS.JK,OK,emiten/cache_1m/DPNS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15834,411,24.82,True
DPUM.JK,OK,emiten/cache_1m/DPUM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10818,411,62.77,True
DRMA.JK,OK,emiten/cache_1m/DRMA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14418,411,22.63,True
DSFI.JK,OK,emiten/cache_1m/DSFI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8442,411,57.42,True
DSNG.JK,OK,emiten/cache_1m/DSNG.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6990,411,77.13,True
DSSA.JK,OK,emiten/cache_1m/DSSA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6258,411,77.13,True
DUTI.JK,OK,emiten/cache_1m/DUTI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17166,411,0.97,True
DVLA.JK,OK,emiten/cache_1m/DVLA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16470,411,2.92,True
DWGL.JK,OK,emiten/cache_1m/DWGL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15666,411,11.44,True
DYAN.JK,OK,emiten/cache_1m/DYAN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14862,411,34.55,True
EAST.JK,OK,emiten/cache_1m/EAST.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12864,411,30.17,True
ECII.JK,OK,emiten/cache_1m/ECII.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15114,411,9.98,True
EDGE.JK,OK,emiten/cache_1m/EDGE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15228,411,17.52,True
EKAD.JK,OK,emiten/cache_1m/EKAD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16044,411,6.81,True
ELIT.JK,OK,emiten/cache_1m/ELIT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8598,411,60.58,True
ELPI.JK,OK,emiten/cache_1m/ELPI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15342,411,18.25,True
ELSA.JK,OK,emiten/cache_1m/ELSA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7374,411,76.4,True
EMDE.JK,OK,emiten/cache_1m/EMDE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13734,411,73.97,True
EMTK.JK,OK,emiten/cache_1m/EMTK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6120,411,77.86,True
ENAK.JK,OK,emiten/cache_1m/ENAK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16440,411,4.87,True
ENRG.JK,OK,emiten/cache_1m/ENRG.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6162,411,77.62,True
EPMT.JK,OK,emiten/cache_1m/EPMT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16674,411,4.62,True
ERAA.JK,OK,emiten/cache_1m/ERAA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6234,411,74.45,True
ERAL.JK,OK,emiten/cache_1m/ERAL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9438,411,60.83,True
ERTX.JK,OK,emiten/cache_1m/ERTX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14436,411,31.14,True
ESSA.JK,OK,emiten/cache_1m/ESSA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7236,411,69.59,True
ESTA.JK,OK,emiten/cache_1m/ESTA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15762,411,10.71,True
EURO.JK,OK,emiten/cache_1m/EURO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15456,411,9.49,True
EXCL.JK,OK,emiten/cache_1m/EXCL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6510,411,76.16,True
FAPA.JK,OK,emiten/cache_1m/FAPA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16992,411,1.7,True
FAST.JK,OK,emiten/cache_1m/FAST.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13296,411,23.11,True
FILM.JK,OK,emiten/cache_1m/FILM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8814,411,70.32,True
FIMP.JK,OK,emiten/cache_1m/FIMP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17226,411,0.0,False
FIRE.JK,OK,emiten/cache_1m/FIRE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12384,411,33.09,True
FITT.JK,OK,emiten/cache_1m/FITT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11508,411,32.12,True
FLMC.JK,OK,emiten/cache_1m/FLMC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15576,411,8.52,True
FMII.JK,OK,emiten/cache_1m/FMII.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15984,411,6.33,True
FOLK.JK,OK,emiten/cache_1m/FOLK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15672,411,9.98,True
FOOD.JK,OK,emiten/cache_1m/FOOD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16992,411,7.79,True
FORE.JK,OK,emiten/cache_1m/FORE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7686,411,63.75,True
FORU.JK,OK,emiten/cache_1m/FORU.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11874,411,37.96,True
FPNI.JK,OK,emiten/cache_1m/FPNI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15054,411,17.76,True
FUJI.JK,OK,emiten/cache_1m/FUJI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16554,411,7.3,True
FUTR.JK,OK,emiten/cache_1m/FUTR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9630,411,6.33,True
FWCT.JK,OK,emiten/cache_1m/FWCT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13788,411,24.57,True
GDST.JK,OK,emiten/cache_1m/GDST.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12972,411,26.28,True
GDYR.JK,OK,emiten/cache_1m/GDYR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17058,411,1.22,True
GEMA.JK,OK,emiten/cache_1m/GEMA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9072,411,69.34,True
GEMS.JK,OK,emiten/cache_1m/GEMS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12756,411,27.01,True
GGRM.JK,OK,emiten/cache_1m/GGRM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11826,411,50.61,True
GHON.JK,OK,emiten/cache_1m/GHON.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16806,411,4.14,True
GIAA.JK,OK,emiten/cache_1m/GIAA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17124,411,0.97,True
GJTL.JK,OK,emiten/cache_1m/GJTL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9390,411,63.75,True
GLOB.JK,OK,emiten/cache_1m/GLOB.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17202,411,0.73,True
GLVA.JK,OK,emiten/cache_1m/GLVA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16968,411,1.46,True
GMFI.JK,OK,emiten/cache_1m/GMFI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17124,411,0.97,True
GMTD.JK,OK,emiten/cache_1m/GMTD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16944,411,4.14,True
GOLD.JK,OK,emiten/cache_1m/GOLD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16356,411,3.65,True
GOLF.JK,OK,emiten/cache_1m/GOLF.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15582,411,9.0,True
GOOD.JK,OK,emiten/cache_1m/GOOD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15072,411,14.11,True
GOTO.JK,OK,emiten/cache_1m/GOTO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6108,411,77.62,True
GPRA.JK,OK,emiten/cache_1m/GPRA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9060,411,64.72,True
GPSO.JK,OK,emiten/cache_1m/GPSO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14046,411,15.82,True
GRIA.JK,OK,emiten/cache_1m/GRIA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15150,411,18.25,True
GRPH.JK,OK,emiten/cache_1m/GRPH.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9258,411,75.43,True
GSMF.JK,OK,emiten/cache_1m/GSMF.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12858,411,71.78,True
GTBO.JK,OK,emiten/cache_1m/GTBO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15432,411,13.38,True
GTRA.JK,OK,emiten/cache_1m/GTRA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15756,411,15.09,True
GULA.JK,OK,emiten/cache_1m/GULA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15750,411,15.57,True
GUNA.JK,OK,emiten/cache_1m/GUNA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15228,411,18.0,True
GWSA.JK,OK,emiten/cache_1m/GWSA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14820,411,11.68,True
GZCO.JK,OK,emiten/cache_1m/GZCO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8076,411,68.86,True
HAIS.JK,OK,emiten/cache_1m/HAIS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14610,411,18.49,True
HAJJ.JK,OK,emiten/cache_1m/HAJJ.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13974,411,30.66,True
HALO.JK,OK,emiten/cache_1m/HALO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12240,411,30.9,True
HATM.JK,OK,emiten/cache_1m/HATM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14586,411,14.84,True
HBAT.JK,OK,emiten/cache_1m/HBAT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15396,411,13.14,True
HDFA.JK,OK,emiten/cache_1m/HDFA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16626,411,4.62,True
HEAL.JK,OK,emiten/cache_1m/HEAL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7284,411,76.16,True
HELI.JK,OK,emiten/cache_1m/HELI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16224,411,5.35,True
HERO.JK,OK,emiten/cache_1m/HERO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15738,411,30.17,True
HEXA.JK,OK,emiten/cache_1m/HEXA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12066,411,38.93,True
HGII.JK,OK,emiten/cache_1m/HGII.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12480,411,35.28,True
HILL.JK,OK,emiten/cache_1m/HILL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13572,411,26.76,True
HMSP.JK,OK,emiten/cache_1m/HMSP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8334,411,67.15,True
HOKI.JK,OK,emiten/cache_1m/HOKI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11400,411,38.69,True
HOMI.JK,OK,emiten/cache_1m/HOMI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16050,411,25.79,True
HOPE.JK,OK,emiten/cache_1m/HOPE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
HRTA.JK,OK,emiten/cache_1m/HRTA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7866,411,66.42,True
